,coordinates,geo_id,geo_id_washed,poi_country,poi_id,poi_type,traffic_type,type
17315,"[103.899738, 1.313259]",59502,17315,SG,4f9538d9e4b01970bd19d09d,Seafood Restaurant,poi,Point
17316,"[103.885401, 1.33099]",59504,17316,SG,4f954d9fe4b0aa8248b0c3e8,Home (private),poi,Point
17317,"[103.931801, 1.349458]",59506,17317,SG,4f955541e4b0ab5f0b5413cd,Home (private),poi,Point
17318,"[103.748718, 1.362055]",59512,17318,SG,4f95641fe4b0eba9532e4fcb,Housing Development,poi,Point
17319,"[103.769469, 1.387923]",59516,17319,SG,4f95aeb9e4b04b1ee3c4e9fc,Home (private),poi,Point
17320,"[103.908599, 1.396473]",59517,17320,SG,4f95b7ece4b03cc49e87c644,Home (private),poi,Point
17321,"[103.709711, 1.339985]",59526,17321,SG,4f95fdede4b00a9c4e219660,Fire Station,poi,Point
17322,"[103.741336, 1.390526]",59529,17322,SG,4f960325e4b03fde9205e81c,College Classroom,poi,Point
17323,"[103.840434, 1.313627]",59536,17323,SG,4f961456e4b0266a4f4c3777,Residential Building (Apartment / Condo),poi,Point
17324,"[103.933583, 1.353255]",59537,17324,SG,4f961468e4b0dc9b0f8b148f,Middle School,poi,Point
17325,"[103.862056, 1.351163]",59545,17325,SG,4f962ddde4b03217defe064f,Other Great Outdoors,poi,Point
17326,"[103.85336, 1.351821]",59551,17326,SG,4f96438ae4b0d010ab5714f9,College Academic Building,poi,Point
17327,"[103.963515, 1.334956]",59560,17327,SG,4f966219e4b0b10b9c7268bd,Grocery Store,poi,Point
17328,"[103.790245, 1.333195]",59563,17328,SG,4f9668cc7b0c59c3dcd20bc3,Gastropub,poi,Point
17329,"[103.705747, 1.338957]",59585,17329,SG,4f96a868e4b03fde926e7770,Tea Room,poi,Point
17330,"[103.854939, 1.322727]",59589,17330,SG,4f96b2fee4b032469017647b,Residential Building (Apartment / Condo),poi,Point
17331,"[103.943404, 1.377508]",59594,17331,SG,4f96c7b8e4b0d95a8388bbc9,Home (private),poi,Point
17332,"[103.884769, 1.370683]",59595,17332,SG,4f96caa6e4b0dc9b10054c24,Convenience Store,poi,Point
17333,"[103.86756, 1.347423]",59599,17333,SG,4f96dc0de4b03fde9298aa7c,Pizza Place,poi,Point
17334,"[103.710961, 1.309231]",59623,17334,SG,4f977235e4b095a9d3ad314b,Pier,poi,Point
17335,"[103.777886, 1.317092]",59624,17335,SG,4f97727ce4b095a9d3ad5755,Residential Building (Apartment / Condo),poi,Point
17336,"[103.844924, 1.290796]",59638,17336,SG,4f97c238e4b06330b5680228,Cocktail Bar,poi,Point
17337,"[103.705735, 1.338975]",59641,17337,SG,4f97d058e4b0a6523db96ef2,Café,poi,Point
17338,"[103.847421, 1.29559]",59643,17338,SG,4f97d5a8e4b012474d17e35b,Theater,poi,Point
17339,"[103.955007, 1.339955]",59649,17339,SG,4f97f01fe4b0d3c3acf581d8,Home (private),poi,Point
17340,"[103.908313, 1.396804]",59650,17340,SG,4f97f475e4b0d3c3acf968be,Residential Building (Apartment / Condo),poi,Point
17341,"[103.841301, 1.385697]",59654,17341,SG,4f98269ce4b0d0a26a70f818,BBQ Joint,poi,Point
17342,"[103.755723, 1.380638]",59661,17342,SG,4f988578e4b06526ab13874a,Bus Line,poi,Point
17343,"[103.881841, 1.332489]",59671,17343,SG,4f98b2e5e4b06ffc4622ffe8,Factory,poi,Point
17344,"[103.861932, 1.32637]",59689,17344,SG,4f98e9cee4b06ffc464284ab,Residential Building (Apartment / Condo),poi,Point
17345,"[103.828955, 1.301789]",59698,17345,SG,4f99068ce5e83ebc914fba79,Residential Building (Apartment / Condo),poi,Point
17346,"[103.708682, 1.343025]",59699,17346,SG,4f9907d9e4b00e356b7b193a,Building,poi,Point
17347,"[103.832781, 1.419774]",59704,17347,SG,4f9911e9e4b0c6c02834d578,Residential Building (Apartment / Condo),poi,Point
17348,"[103.939174, 1.32438]",59725,17348,SG,4f99530be4b00292d61d9aec,Neighborhood,poi,Point
17349,"[103.915926, 1.305624]",59731,17349,SG,4f997c42e4b0bafe896d36dc,Other Nightlife,poi,Point
17350,"[103.912482, 1.319812]",59732,17350,SG,4f99b698e4b065f27fe7c979,Asian Restaurant,poi,Point
17351,"[103.95403, 1.369226]",59734,17351,SG,4f99d032e4b05987dbf72e12,Road,poi,Point
17352,"[103.858325, 1.373184]",59743,17352,SG,4f9a1d91e4b08fafac279fb6,University,poi,Point
17353,"[103.949605, 1.37133]",59744,17353,SG,4f9a1de8e4b08bebf6084f91,Residential Building (Apartment / Condo),poi,Point
17354,"[103.744917, 1.384464]",59746,17354,SG,4f9a22e2e4b098157d6d54d5,American Restaurant,poi,Point
17355,"[103.804238, 1.284628]",59750,17355,SG,4f9a27c1e4b0c9c97d164ddc,Home (private),poi,Point
17356,"[103.869474, 1.338928]",59762,17356,SG,4f9a682be4b020e60e2ff1cc,Residential Building (Apartment / Condo),poi,Point
17357,"[103.872937, 1.350144]",59764,17357,SG,4f9a750ee4b0b38d2e1467b4,Korean Restaurant,poi,Point
17358,"[103.943404, 1.358761]",59765,17358,SG,4f9a7656e4b04dce438bd212,Home (private),poi,Point
17359,"[103.856462, 1.365232]",59767,17359,SG,4f9a7ce2e4b0de626671c3c1,Residential Building (Apartment / Condo),poi,Point
17360,"[103.931801, 1.349458]",59768,17360,SG,4f9a8338e4b017ea496a6791,Home (private),poi,Point
17361,"[103.79552, 1.311729]",59774,17361,SG,4f9a9692e4b044503983cc84,Breakfast Spot,poi,Point
17362,"[103.873755, 1.365199]",59777,17362,SG,4f9a9c36e4b07e720c4ce753,Track Stadium,poi,Point
17363,"[103.856174, 1.363486]",59788,17363,SG,4f9aae1be4b0849acf1f92ad,Residential Building (Apartment / Condo),poi,Point
17364,"[103.884243, 1.35149]",59796,17364,SG,4f9af7b2e4b0d2bd61ea6dd4,Residential Building (Apartment / Condo),poi,Point
17365,"[103.874548, 1.312957]",59797,17365,SG,4f9b2286e4b05e5ed6e5626f,Housing Development,poi,Point
17366,"[103.955007, 1.349322]",59818,17366,SG,4f9b7518e4b060642edc49e5,Home (private),poi,Point
17367,"[103.786612, 1.436925]",59823,17367,SG,4f9b811ee4b0b38d2ee9b68c,Mall,poi,Point
17368,"[103.94952, 1.372443]",59824,17368,SG,4f9b81a6e4b0d2bd624f52af,Chinese Restaurant,poi,Point
17369,"[103.930176, 1.329914]",59833,17369,SG,4f9bacd5e4b0a3d1dbbd6f10,Housing Development,poi,Point
17370,"[103.829582, 1.306592]",59835,17370,SG,4f9bae27e4b04dce4479164a,Café,poi,Point
17371,"[103.943404, 1.377508]",59841,17371,SG,4f9bbd5fe4b0d2bd6272ca3d,Home (private),poi,Point
17372,"[103.908599, 1.387093]",59845,17372,SG,4f9bc4b1e4b0b04584610779,Home (private),poi,Point
17373,"[103.746418, 1.376951]",59847,17373,SG,4f9bcba2e4b03d83ec3f1139,Bus Station,poi,Point
17374,"[103.734709, 1.341225]",59848,17374,SG,4f9bcbe1e4b04b5a67ff289d,Home (private),poi,Point
17375,"[103.824493, 1.44157]",59853,17375,SG,4f9bd655e4b08ea038fae1e6,Italian Restaurant,poi,Point
17376,"[103.955007, 1.349322]",59856,17376,SG,4f9bdc57e4b04dce4496fcc3,Home (private),poi,Point
17377,"[103.871507, 1.35724]",59866,17377,SG,4f9c00e0e4b0de626795027e,Residential Building (Apartment / Condo),poi,Point
17378,"[103.84553, 1.339241]",59870,17378,SG,4f9c0607e4b02343c826504e,Military Base,poi,Point
17379,"[103.746295, 1.341158]",59871,17379,SG,4f9c07dae4b04dd73536f488,Home (private),poi,Point
17380,"[103.751508, 1.403093]",59878,17380,SG,4f9c1f5ae4b08ea039390357,Basketball Court,poi,Point
17381,"[103.829922, 1.426887]",59881,17381,SG,4f9c589ae4b03d83ecb75c1e,Arcade,poi,Point
17382,"[103.81583, 1.45338]",59884,17382,SG,4f9c89d4e4b0b38d2fb6ba87,Home (private),poi,Point
17383,"[103.734709, 1.378744]",59890,17383,SG,4f9caa49e4b033ffd42941a4,Home (private),poi,Point
17384,"[103.943061, 1.320835]",59899,17384,SG,4f9cbf03e4b04dd735cc7c0f,High School,poi,Point
17385,"[103.950692, 1.328416]",59900,17385,SG,4f9cbf88e4b07e720df5fd40,Student Center,poi,Point
17386,"[103.850611, 1.331189]",59906,17386,SG,4f9cd005e4b04373704bc0db,Home (private),poi,Point
17387,"[103.84545, 1.339259]",59912,17387,SG,4f9cdc16e4b0e1cbff73de29,Café,poi,Point
17388,"[103.845501, 1.339387]",59913,17388,SG,4f9cdc7ae4b0e445b7b3fac8,Factory,poi,Point
17389,"[103.767837, 1.318076]",59915,17389,SG,4f9cdd34e4b0b045853ef9ad,Housing Development,poi,Point
17390,"[103.775289, 1.343438]",59921,17390,SG,4f9cf067e4b04dd735eaa371,Korean Restaurant,poi,Point
17391,"[103.764317, 1.380074]",59931,17391,SG,4f9d0619e4b0d2bd636d2b02,Japanese Restaurant,poi,Point
17392,"[103.842552, 1.3278]",59932,17392,SG,4f9d07fee4b0b0458557ed39,Pool,poi,Point
17393,"[103.849425, 1.312012]",59935,17393,SG,4f9d0d6ae4b065054cba348e,Tennis Court,poi,Point
17394,"[103.833516, 1.358126]",59936,17394,SG,4f9d0fbfe4b033ffd467b55a,Food Court,poi,Point
17395,"[103.764346, 1.379557]",59945,17395,SG,4f9d31c8e4b0d296c80f71b3,College Library,poi,Point
17396,"[103.854773, 1.320481]",59946,17396,SG,4f9d34d0e4b0849ad0fc0b01,Bakery,poi,Point
17397,"[103.767893, 1.317883]",59955,17397,SG,4f9d59cbe4b0d296c82dbb6b,Housing Development,poi,Point
17398,"[103.896999, 1.368408]",59959,17398,SG,4f9d614fe4b0ec21f61565db,Home (private),poi,Point
17399,"[103.855234, 1.323375]",59961,17399,SG,4f9d6408e4b02343c92ce3b3,Pub,poi,Point
17400,"[103.843746, 1.435474]",59966,17400,SG,4f9dd685e4b0de6268fa87f7,College Classroom,poi,Point
17401,"[103.933005, 1.343562]",59969,17401,SG,4f9de327e4b0027bd5f5055f,College Academic Building,poi,Point
17402,"[103.932546, 1.343874]",59970,17402,SG,4f9de36de4b065054d60080d,College Academic Building,poi,Point
17403,"[103.908857, 1.3319]",59971,17403,SG,4f9de486e4b065054d60c31d,Doctor's Office,poi,Point
17404,"[103.840683, 1.301894]",59981,17404,SG,4f9e2348e4b0b0458625a7c7,Restaurant,poi,Point
17405,"[103.844573, 1.28048]",59984,17405,SG,4f9e36cae4b0d296c8ccfa4c,Chinese Restaurant,poi,Point
17406,"[103.839016, 1.368749]",59989,17406,SG,4f9e4189e4b0de62693a05bc,Home (private),poi,Point
17407,"[103.754175, 1.38119]",59990,17407,SG,4f9e4bd1e4b0b38d30ecdf4a,Residential Building (Apartment / Condo),poi,Point
17408,"[103.740292, 1.333259]",59995,17408,SG,4f9e541ae4b0f1efa96bec04,Sporting Goods Shop,poi,Point
17409,"[103.769104, 1.311499]",59998,17409,SG,4f9e6d9ce4b033ffd55b91af,Housing Development,poi,Point
17410,"[103.85502, 1.367606]",60001,17410,SG,4f9e7459e4b061449464e136,Asian Restaurant,poi,Point
17411,"[103.885401, 1.349729]",60004,17411,SG,4f9e7601e4b05baf79daba34,Home (private),poi,Point
17412,"[103.856689, 1.319365]",60008,17412,SG,4f9e976fe4b060916a609068,Comedy Club,poi,Point
17413,"[103.854271, 1.32048]",60010,17413,SG,4f9e9c13e4b01da401b01fb3,Theme Park,poi,Point
17414,"[103.764408, 1.379418]",60011,17414,SG,4f9ea4eee4b008dde35384a2,Hotel,poi,Point
17415,"[103.920199, 1.340157]",60016,17415,SG,4f9ee47fe4b0d2bd64c39b3a,Home (private),poi,Point
17416,"[103.863802, 1.282375]",60017,17416,SG,4f9f330e754aaa13aff1e987,Scenic Lookout,poi,Point
17417,"[103.840106, 1.276647]",60019,17417,SG,4f9f3ff3e4b01426c55d112b,Coffee Shop,poi,Point
17418,"[103.851859, 1.331234]",60020,17418,SG,4f9f5b5de4b0b4d97602d140,Factory,poi,Point
17419,"[103.898452, 1.315059]",60025,17419,SG,4f9f6e16e4b0f6bef1683361,Chinese Restaurant,poi,Point
17420,"[103.859403, 1.295557]",60028,17420,SG,4f9f7422e4b0deb945fa1a16,Miscellaneous Shop,poi,Point
17421,"[103.764425, 1.379492]",60031,17421,SG,4f9f789ae4b0a2e4c2d61a70,Library,poi,Point
17422,"[103.764357, 1.379451]",60033,17422,SG,4f9f799de4b0a37923aaa4db,Hotel,poi,Point
17423,"[103.782747, 1.293993]",60037,17423,SG,4f9f86e2e4b0ad70a8d14212,Building,poi,Point
17424,"[103.746295, 1.378676]",60046,17424,SG,4f9fb30fe4b0a2e4c2f4743e,Home (private),poi,Point
17425,"[103.858755, 1.295581]",60050,17425,SG,4f9fc29fe4b03a80573f17c8,Shoe Store,poi,Point
17426,"[103.936489, 1.331979]",60053,17426,SG,4f9fc689e4b03a4a3f583965,Residential Building (Apartment / Condo),poi,Point
17427,"[103.739622, 1.377467]",60055,17427,SG,4f9fcb95e4b0410091e7b5ad,Chinese Restaurant,poi,Point
17428,"[103.866669, 1.363604]",60056,17428,SG,4f9fd200e4b0a2e4c308be42,Italian Restaurant,poi,Point
17429,"[103.866773, 1.363452]",60058,17429,SG,4f9fd6fde4b0603d5216b5a9,Italian Restaurant,poi,Point
17430,"[103.931801, 1.349458]",60059,17430,SG,4f9fd7d4e4b078516e5bd594,Home (private),poi,Point
17431,"[103.885401, 1.349729]",60062,17431,SG,4f9fec81e4b0b4d9765a0889,Home (private),poi,Point
17432,"[103.734709, 1.322478]",60063,17432,SG,4f9fed80e4b0743303f0b390,Home (private),poi,Point
17433,"[103.936115, 1.376822]",60064,17433,SG,4f9ff2e3e4b0bf270c4c09de,Building,poi,Point
17434,"[103.688376, 1.341489]",60067,17434,SG,4f9fffdde4b061430e47fa51,Home (private),poi,Point
17435,"[103.884237, 1.352252]",60072,17435,SG,4fa01098e4b0f948547a34e4,Residential Building (Apartment / Condo),poi,Point
17436,"[103.884163, 1.351726]",60073,17436,SG,4fa01114e4b098b12fce5145,Residential Building (Apartment / Condo),poi,Point
17437,"[103.630747, 1.298884]",60081,17437,MY,4fa07d7fe4b0953f4892f3b3,Residential Building (Apartment / Condo),poi,Point
17438,"[103.792648, 1.444127]",60095,17438,SG,4fa0ceb6e4b033a859c18091,Home (private),poi,Point
17439,"[103.734709, 1.341225]",60098,17439,SG,4fa0d10ee4b0dae72dcf44d4,Home (private),poi,Point
17440,"[103.764317, 1.379475]",60102,17440,SG,4fa0d6fce4b045c4373cdce6,Library,poi,Point
17441,"[103.740137, 1.333763]",60104,17441,SG,4fa0df3de4b0e39759e2f270,Café,poi,Point
17442,"[103.964654, 1.33264]",60110,17442,SG,4fa0f001e4b0e6e2122bc0f4,Cafeteria,poi,Point
17443,"[103.740335, 1.333045]",60115,17443,SG,4fa10784e4b0e757206abf6f,Salon / Barbershop,poi,Point
17444,"[103.699958, 1.341423]",60116,17444,SG,4fa10a46e4b033a859e39558,Home (private),poi,Point
17445,"[103.836013, 1.282087]",60118,17445,SG,4fa113e8e4b0ae7d34fdfa61,Bar,poi,Point
17446,"[103.884972, 1.391327]",60120,17446,SG,4fa119c0e4b033a859ee6cda,Gym,poi,Point
17447,"[103.804238, 1.284628]",60123,17447,SG,4fa11f2fe4b005279084f7bc,Home (private),poi,Point
17448,"[103.955007, 1.368064]",60126,17448,SG,4fa13319e4b0e1be2a7eb495,Home (private),poi,Point
17449,"[103.839016, 1.312522]",60127,17449,SG,4fa1379ee4b03ac4db2904c9,Home (private),poi,Point
17450,"[103.855421, 1.292053]",60128,17450,SG,4fa14259e4b0f30726fc49f2,Ice Cream Shop,poi,Point
17451,"[103.831558, 1.421155]",60129,17451,SG,4fa14c31e4b0ac13aea9f749,Other Great Outdoors,poi,Point
17452,"[103.879401, 1.377958]",60133,17452,SG,4fa168e9e4b0200a4b3c7cc5,Residential Building (Apartment / Condo),poi,Point
17453,"[103.749879, 1.378349]",60142,17453,SG,4fa1eebde4b0abdff95a1ef4,Fast Food Restaurant,poi,Point
17454,"[103.699958, 1.341423]",60143,17454,SG,4fa1f097e4b0dc1d00a271d0,Home (private),poi,Point
17455,"[103.804238, 1.444055]",60147,17455,SG,4fa201f7e4b018dc45c8e0af,Home (private),poi,Point
17456,"[103.861213, 1.301985]",60149,17456,SG,4fa209e2e4b08875954839f1,Hostel,poi,Point
17457,"[103.765257, 1.303444]",60153,17457,SG,4fa20e3ee4b0e96680926f92,Korean Restaurant,poi,Point
17458,"[103.956081, 1.375768]",60160,17458,SG,4fa234bae4b0b50902c8ccb2,Gym,poi,Point
17459,"[103.954936, 1.375452]",60161,17459,SG,4fa2361ce4b04c7030fdd825,Gym,poi,Point
17460,"[103.828207, 1.320405]",60163,17460,SG,4fa23cbae4b0dc1d00cee4f1,School,poi,Point
17461,"[103.764102, 1.380244]",60177,17461,SG,4fa2750de4b07d3f48a6d4d1,Dessert Shop,poi,Point
17462,"[103.916885, 1.307199]",60187,17462,SG,4fa292bce4b0cceda90f8f4f,Moving Target,poi,Point
17463,"[103.885401, 1.33099]",60198,17463,SG,4fa32d7fe4b08e1f872d8ff9,Home (private),poi,Point
17464,"[103.849272, 1.332084]",60208,17464,SG,4fa360d0e4b0d607b78a066c,Steakhouse,poi,Point
17465,"[103.849362, 1.332576]",60209,17465,SG,4fa3617ee4b098f429b24b4b,Wine Shop,poi,Point
17466,"[103.842065, 1.279071]",60213,17466,SG,4fa36e3de4b0dd0f111c8d7c,Filipino Restaurant,poi,Point
17467,"[103.776364, 1.308367]",60215,17467,SG,4fa376f5e4b0fd4c3d864eb6,Food Court,poi,Point
17468,"[103.853309, 1.294732]",60223,17468,SG,4fa384de771628be7cb39020,Swiss Restaurant,poi,Point
17469,"[103.834296, 1.431372]",60228,17469,SG,4fa39217e4b0cbe2de9a0f7c,Residential Building (Apartment / Condo),poi,Point
17470,"[103.882383, 1.308013]",60238,17470,SG,4fa3a40ce4b00c5842ef2bf0,Athletic & Sport,poi,Point
17471,"[103.835815, 1.302612]",60240,17471,SG,4fa3abc7e4b012fefc01c451,Miscellaneous Shop,poi,Point
17472,"[103.847387, 1.28142]",60242,17472,SG,4fa3b179e4b09d4d443c710a,Cocktail Bar,poi,Point
17473,"[103.770089, 1.383802]",60252,17473,SG,4fa3c6d8e4b0fed480894e89,Residential Building (Apartment / Condo),poi,Point
17474,"[103.740425, 1.33381]",60254,17474,SG,4fa3c822e4b01208f968f1d0,Tea Room,poi,Point
17475,"[103.82995, 1.426647]",60255,17475,SG,4fa3c9d7e4b063f120de1def,Diner,poi,Point
17476,"[103.866343, 1.356899]",60257,17476,SG,4fa3d6a6e4b038e6a129bd60,General Travel,poi,Point
17477,"[103.745602, 1.380157]",60260,17477,SG,4fa3decde4b089a9592627a7,Residential Building (Apartment / Condo),poi,Point
17478,"[103.865844, 1.303997]",60267,17478,SG,4fa41d42e4b0f902066c9f72,Nightclub,poi,Point
17479,"[103.905419, 1.302935]",60284,17479,SG,4fa4a0abe4b017a5df5e074a,Spiritual Center,poi,Point
17480,"[103.841125, 1.386202]",60287,17480,SG,4fa4b0e2e4b0cfe54c635c85,Event Space,poi,Point
17481,"[103.765076, 1.316467]",60289,17481,SG,4fa4b503e4b0dd0f12162e79,Housing Development,poi,Point
17482,"[103.833596, 1.284459]",60298,17482,SG,4fa4cd93e4b0a34ac718f4e7,Bakery,poi,Point
17483,"[103.925975, 1.324375]",60300,17483,SG,4fa4d0b8e4b04e7682e6c4aa,Farm,poi,Point
17484,"[103.931801, 1.321359]",60304,17484,SG,4fa4d620e4b012fefce868c6,Home (private),poi,Point
17485,"[103.871201, 1.377101]",60312,17485,SG,4fa4ed2ce4b0a34ac72bec7a,Playground,poi,Point
17486,"[103.706697, 1.339115]",60313,17486,SG,4fa4edb8e4b0cfe54c87d44d,Asian Restaurant,poi,Point
17487,"[103.849459, 1.332113]",60318,17487,SG,4fa50470e4b0e4baa2545b74,Chinese Restaurant,poi,Point
17488,"[103.770157, 1.440459]",60322,17488,SG,4fa50c9ce4b089a95a030a5a,Coffee Shop,poi,Point
17489,"[103.988823, 1.356139]",60323,17489,SG,4fa50d5ee4b08e1f8885003e,Thai Restaurant,poi,Point
17490,"[103.734709, 1.378744]",60328,17490,SG,4fa51db8e4b063f121dc8bdd,Home (private),poi,Point
17491,"[103.856717, 1.298897]",60329,17491,SG,4fa52468e4b0752c69257001,BBQ Joint,poi,Point
17492,"[103.757882, 1.303611]",60336,17492,SG,4fa53dd8e4b0e7038b225283,Home (private),poi,Point
17493,"[103.872951, 1.350636]",60340,17493,SG,4fa548d8e4b094b9463347e9,Arcade,poi,Point
17494,"[103.792648, 1.303417]",60342,17494,SG,4fa5520ae4b098f42b1ecbac,Home (private),poi,Point
17495,"[103.943404, 1.377508]",60350,17495,SG,4fa56d36e4b00c5844537296,Home (private),poi,Point
17496,"[103.835583, 1.429411]",60351,17496,SG,4fa590a2e4b0e7038b6f6a10,Food Court,poi,Point
17497,"[103.896991, 1.387097]",60356,17497,SG,4fa5d5dfe4b0fc2afb60c6eb,Building,poi,Point
17498,"[103.901784, 1.386634]",60359,17498,SG,4fa5eb05e4b0bcbb47736275,Moving Target,poi,Point
17499,"[103.699958, 1.341423]",60361,17499,SG,4fa5fa24e4b017a5e066242e,Home (private),poi,Point
17500,"[103.955007, 1.349322]",60362,17500,SG,4fa5fa2ce4b089a95ac35a06,Home (private),poi,Point
17501,"[103.845167, 1.339521]",60365,17501,SG,4fa60309e4b05483075adf2a,Nightclub,poi,Point
17502,"[103.936013, 1.360432]",60366,17502,SG,4fa60311e4b017e9388bb0ff,Moving Target,poi,Point
17503,"[103.845405, 1.339516]",60367,17503,SG,4fa60369e4b0d6f4bd248379,Airport Terminal,poi,Point
17504,"[103.89576, 1.306697]",60373,17504,SG,4fa60c02e4b0fed4824de098,Ramen /  Noodle House,poi,Point
17505,"[103.746295, 1.359913]",60387,17505,SG,4fa64ff1e4b017e938b88b6f,Home (private),poi,Point
17506,"[103.911343, 1.308701]",60389,17506,SG,4fa651f7e4b0c1088ef44103,Café,poi,Point
17507,"[103.940443, 1.312122]",60391,17507,SG,4fa6610fe4b0fed482801360,Residential Building (Apartment / Condo),poi,Point
17508,"[103.792648, 1.434731]",60392,17508,SG,4fa66344e4b01acec497b6f9,Home (private),poi,Point
17509,"[103.934489, 1.375512]",60397,17509,SG,4fa67079e4b0d905265c1266,Housing Development,poi,Point
17510,"[103.931801, 1.358829]",60402,17510,SG,4fa67ec9e4b0ed0282c5d228,Home (private),poi,Point
17511,"[103.899946, 1.384101]",60413,17511,SG,4fa69f9ae4b0cfe54dca9500,Housing Development,poi,Point
17512,"[103.85653, 1.321162]",60421,17512,SG,4fa717dfe4b04e76849983f2,College Lab,poi,Point
17513,"[103.931843, 1.344953]",60422,17513,SG,4fa7199ae4b04193772afc16,Fast Food Restaurant,poi,Point
17514,"[103.819342, 1.258334]",60424,17514,SG,4fa7278ee4b0752c6aab341b,Water Park,poi,Point
17515,"[103.760805, 1.37981]",60433,17515,SG,4fa73d7be4b021753960f0fb,Café,poi,Point
17516,"[103.936376, 1.328043]",60439,17516,SG,4fa75083e4b0d607ba6ffd6a,Comedy Club,poi,Point
17517,"[103.779957, 1.307537]",60446,17517,SG,4fa75e37e4b038e6a3c64b5d,College Arts Building,poi,Point
17518,"[103.931968, 1.344807]",60451,17518,SG,4fa76f45e4b0ac15d128f828,Fast Food Restaurant,poi,Point
17519,"[103.818397, 1.265171]",60459,17519,SG,4fa784cde4b052ea2b204e5a,Coworking Space,poi,Point
17520,"[103.848241, 1.350545]",60460,17520,SG,4fa7851de4b012fefed4b8e9,Parking,poi,Point
17521,"[103.892752, 1.392679]",60461,17521,SG,4fa787e2e4b0b487cf87acd2,Residential Building (Apartment / Condo),poi,Point
17522,"[103.838753, 1.272703]",60463,17522,SG,4fa79662e4b09571e0a7d252,Office,poi,Point
17523,"[103.804238, 1.444055]",60464,17523,SG,4fa79811e4b017a5e179ae8b,Home (private),poi,Point
17524,"[103.7823, 1.437623]",60465,17524,SG,4fa79b89e4b01acec56e2681,Coffee Shop,poi,Point
17525,"[103.856706, 1.319215]",60469,17525,SG,4fa79ecbe4b0bcbb4894e99b,Beach,poi,Point
17526,"[103.853358, 1.34161]",60471,17526,SG,4fa7a7e8e4b05ddd68a63331,Coffee Shop,poi,Point
17527,"[103.854107, 1.32689]",60477,17527,SG,4fa7b1afe4b0baf7cee5a1ee,College Cafeteria,poi,Point
17528,"[103.849246, 1.429111]",60489,17528,SG,4fa7d8d5e4b0217539c2f707,Music Venue,poi,Point
17529,"[103.804238, 1.444055]",60494,17529,SG,4fa7dbb0e4b094b94809f063,Home (private),poi,Point
17530,"[103.854322, 1.286749]",60495,17530,SG,4fa7e156e4b09d4d475115b7,Harbor / Marina,poi,Point
17531,"[103.804238, 1.453452]",60500,17531,SG,4fa7e8ace4b0fed483940b01,Home (private),poi,Point
17532,"[103.850048, 1.306702]",60509,17532,SG,4fa82b5be4b0c1522337b762,Residential Building (Apartment / Condo),poi,Point
17533,"[103.849923, 1.306865]",60511,17533,SG,4fa82fd6e4b091a391169b85,Residential Building (Apartment / Condo),poi,Point
17534,"[103.746295, 1.341158]",60513,17534,SG,4fa8560fe4b0f419e4b7417a,Home (private),poi,Point
17535,"[103.746295, 1.341158]",60515,17535,SG,4fa8680ae4b047ccd151c60c,Home (private),poi,Point
17536,"[103.930104, 1.349273]",60523,17536,SG,4fa882dbe4b064af504fa82d,College Classroom,poi,Point
17537,"[103.734709, 1.341225]",60531,17537,SG,4fa8b040e4b08cc7d990b14a,Home (private),poi,Point
17538,"[103.927374, 1.333408]",60539,17538,SG,4fa8c666e4b038d0ab3c5751,Racetrack,poi,Point
17539,"[103.931801, 1.330723]",60542,17539,SG,4fa8cc2be4b08ab44fadbdb4,Home (private),poi,Point
17540,"[103.885401, 1.349729]",60546,17540,SG,4fa8df3fe4b0f05beb784c80,Home (private),poi,Point
17541,"[103.746295, 1.38806]",60547,17541,SG,4fa8e05be4b06f5e7b0e8689,Home (private),poi,Point
17542,"[103.900185, 1.391098]",60551,17542,SG,4fa8ee9ee4b04e4b069ac5b4,Residential Building (Apartment / Condo),poi,Point
17543,"[103.755791, 1.432144]",60553,17543,SG,4fa8f203e4b0e745f307f365,Bus Line,poi,Point
17544,"[103.757882, 1.312978]",60554,17544,SG,4fa8f2e6e4b0f6de2cd0d76f,Home (private),poi,Point
17545,"[103.847421, 1.288611]",60571,17545,SG,4fa90bc3e4b09ce165786f7f,Yoga Studio,poi,Point
17546,"[103.799818, 1.438107]",60580,17546,SG,4fa92b31e4b02cc740542b29,Residential Building (Apartment / Condo),poi,Point
17547,"[103.827423, 1.453308]",60584,17547,SG,4fa933fae4b099106f790e51,Home (private),poi,Point
17548,"[103.823921, 1.43237]",60593,17548,SG,4fa9bae1e4b01bd551f03567,Office,poi,Point
17549,"[103.873608, 1.391813]",60603,17549,SG,4fa9e7fbe4b0a11ffa8d61d9,Residential Building (Apartment / Condo),poi,Point
17550,"[103.889883, 1.364254]",60616,17550,SG,4faa07fae4b06bb61bdb43a3,Bus Line,poi,Point
17551,"[103.845411, 1.282795]",60617,17551,SG,4faa0c6de4b048756daf561b,Lounge,poi,Point
17552,"[103.929901, 1.333746]",60627,17552,SG,4faa21eae4b0c4df8b85e5cb,Moving Target,poi,Point
17553,"[103.885401, 1.377853]",60628,17553,SG,4faa2229e4b06bb61be27f2a,Home (private),poi,Point
17554,"[103.885401, 1.377853]",60632,17554,SG,4faa287ce4b0f8337ccfea75,Home (private),poi,Point
17555,"[103.890937, 1.37642]",60634,17555,SG,4faa2adce4b0afe1f1de5a87,Residential Building (Apartment / Condo),poi,Point
