,coordinates,geo_id,geo_id_washed,type,venue_category_id,venue_category_name
12569,"[139.7309622893024,35.706144973500614]",45668,12569,Point,4bf58dd8d48988d159941735,Other Great Outdoors
12570,"[139.73283955410298,35.5991789964403]",45675,12570,Point,4d4b7105d754a06379d81259,Travel & Transport
12571,"[139.7034251689911,35.71352311814372]",45676,12571,Point,4bf58dd8d48988d11c941735,Bar
12572,"[139.77543,35.698238]",45677,12572,Point,4bf58dd8d48988d1df931735,BBQ Joint
12573,"[139.54575955867767,35.63502024971802]",45681,12573,Point,4bf58dd8d48988d130941735,Building
12574,"[139.83089264718944,35.74622570232976]",45688,12574,Point,4bf58dd8d48988d177941735,Medical Center
12575,"[139.76780891418457,35.6803416608476]",45689,12575,Point,4bf58dd8d48988d1e0931735,Coffee Shop
12576,"[139.7145590186119,35.67931112216545]",45697,12576,Point,4bf58dd8d48988d187941735,Stadium
12577,"[139.781031,35.62570293]",45715,12577,Point,4d954b0ea243a5684a65b473,Convenience Store
12578,"[139.63067024946213,35.62555215989841]",45716,12578,Point,4bf58dd8d48988d1e7941735,Playground
12579,"[139.63717310331026,35.65062608551538]",45723,12579,Point,4bf58dd8d48988d1fd941735,Mall
12580,"[139.7107744216919,35.72752737247118]",45724,12580,Point,4bf58dd8d48988d12a951735,Train Station
12581,"[139.78091955184937,35.71616911127426]",45730,12581,Point,4bf58dd8d48988d1f9931735,Road
12582,"[139.74099067375462,35.52631470620177]",45734,12582,Point,4bf58dd8d48988d1df941735,Bridge
12583,"[139.70640889463627,35.655247958576595]",45736,12583,Point,4bf58dd8d48988d1df941735,Bridge
12584,"[139.75129024261253,35.66087910216599]",45744,12584,Point,4bf58dd8d48988d163941735,Park
12585,"[139.5435333251953,35.65913559300756]",45745,12585,Point,4bf58dd8d48988d1a9941735,College Academic Building
12586,"[139.769531,35.673465]",45747,12586,Point,4bf58dd8d48988d177941735,Medical Center
12587,"[139.704072,35.730232]",45753,12587,Point,4bf58dd8d48988d1aa941735,College Academic Building
12588,"[139.69576080132745,35.65701964408377]",45766,12588,Point,4bf58dd8d48988d186941735,Food & Drink Shop
12589,"[139.5627282177421,35.70391770174358]",45770,12589,Point,4d954b0ea243a5684a65b473,Convenience Store
12590,"[139.78429682822616,35.55849797341314]",45777,12590,Point,4bf58dd8d48988d1eb931735,Airport
12591,"[139.6309846558408,35.621028567596554]",45779,12591,Point,4bf58dd8d48988d1df941735,Bridge
12592,"[139.74834948778152,35.6499558811701]",45782,12592,Point,4deefb944765f83613cdba6e,Historic Site
12593,"[139.7032991051674,35.67162523689467]",45799,12593,Point,4bf58dd8d48988d1fb941735,Hobby Shop
12594,"[139.76684323,35.69641062]",45808,12594,Point,4bf58dd8d48988d171941735,Event Space
12595,"[139.65277573425402,35.82622398850429]",45812,12595,Point,4bf58dd8d48988d1f9941735,Food & Drink Shop
12596,"[139.69374775886536,35.68784480127572]",45817,12596,Point,4d954b0ea243a5684a65b473,Convenience Store
12597,"[139.72217112779617,35.77941592712333]",45818,12597,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
12598,"[139.57317348823634,35.579755766973854]",45819,12598,Point,4bf58dd8d48988d129951735,Train Station
12599,"[139.59214523636547,35.60731897839838]",45820,12599,Point,4bf58dd8d48988d1df941735,Bridge
12600,"[139.50674706228867,35.6054318963664]",45823,12600,Point,4bf58dd8d48988d162941735,Other Great Outdoors
12601,"[139.7478818055304,35.66750056143181]",45825,12601,Point,4d4b7105d754a06378d81259,Shop & Service
12602,"[139.74583324073527,35.70691850667682]",45826,12602,Point,4bf58dd8d48988d1f9941735,Food & Drink Shop
12603,"[139.7411578997765,35.69581244975]",45827,12603,Point,4bf58dd8d48988d198941735,College Academic Building
12604,"[139.70608457922935,35.6906572077937]",45837,12604,Point,4bf58dd8d48988d116941735,Bar
12605,"[139.70163747668266,35.531479723190856]",45841,12605,Point,4d954b0ea243a5684a65b473,Convenience Store
12606,"[139.81334578245878,35.678287651179325]",45847,12606,Point,4d954b0ea243a5684a65b473,Convenience Store
12607,"[139.70425315922483,35.713181827463394]",45870,12607,Point,4bf58dd8d48988d111941735,Japanese Restaurant
12608,"[139.6999329328537,35.53007400578132]",45874,12608,Point,4bf58dd8d48988d111941735,Japanese Restaurant
12609,"[139.69879567623138,35.65786941343592]",45875,12609,Point,4bf58dd8d48988d116941735,Bar
12610,"[139.78747487068176,35.67887319366422]",45876,12610,Point,4bf58dd8d48988d123951735,Smoke Shop
12611,"[139.78663802146912,35.67837643603711]",45877,12611,Point,4bf58dd8d48988d123951735,Smoke Shop
12612,"[139.6076112985611,35.60012033179566]",45884,12612,Point,4bf58dd8d48988d147941735,Diner
12613,"[139.7288969,35.7097288]",45888,12613,Point,4d4b7105d754a06375d81259,Professional & Other Places
12614,"[139.78502869606018,35.85110473245622]",45891,12614,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
12615,"[139.77058079415494,35.67966655973066]",45894,12615,Point,4bf58dd8d48988d1fe931735,Bus Station
12616,"[139.78363260626793,35.67452101239328]",45896,12616,Point,4bf58dd8d48988d145941735,Chinese Restaurant
12617,"[139.80135262012482,35.64966382173919]",45897,12617,Point,4bf58dd8d48988d1fe931735,Bus Station
12618,"[139.74386878994414,35.64742017233006]",45900,12618,Point,4bf58dd8d48988d145941735,Chinese Restaurant
12619,"[139.74648535251615,35.69134776804943]",45906,12619,Point,4deefb944765f83613cdba6e,Historic Site
12620,"[139.7717249393463,35.69216684754137]",45909,12620,Point,4d954b0ea243a5684a65b473,Convenience Store
12621,"[139.70004558563232,35.65731368284408]",45925,12621,Point,4bf58dd8d48988d1a2941735,Community College
12622,"[139.80312824249268,35.63997294593387]",45943,12622,Point,4cce455aebf7b749d5e191f5,Athletic & Sport
12623,"[139.841174,35.734536]",45946,12623,Point,4bf58dd8d48988d124941735,Office
12624,"[139.78345795833857,35.549840093342176]",45948,12624,Point,4bf58dd8d48988d1eb931735,Airport
12625,"[139.54459950327873,35.65222257477781]",45963,12625,Point,4bf58dd8d48988d110951735,Salon / Barbershop
12626,"[139.649833,35.693834]",45965,12626,Point,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
12627,"[139.670121,35.646056]",45966,12627,Point,4bf58dd8d48988d16d941735,Café
12628,"[139.70459224726076,35.70058061763312]",45968,12628,Point,4bf58dd8d48988d1f1931735,General Entertainment
12629,"[139.665853,35.706576]",45979,12629,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12630,"[139.66865474835856,35.642482732648325]",45983,12630,Point,4bf58dd8d48988d11c941735,Bar
12631,"[139.78085154524368,35.618843220925456]",45985,12631,Point,4d954b0ea243a5684a65b473,Convenience Store
12632,"[139.75893623380344,35.65755221664572]",45986,12632,Point,4bf58dd8d48988d1f6931735,General Travel
12633,"[139.63231141976556,35.62580108090684]",45988,12633,Point,4bf58dd8d48988d1e7941735,Playground
12634,"[139.61428212981107,35.615807098636154]",45991,12634,Point,4bf58dd8d48988d1e7941735,Playground
12635,"[139.70024209473618,35.56251468680225]",45995,12635,Point,4bf58dd8d48988d1fd941735,Mall
12636,"[139.8193046450615,35.69813759573444]",46008,12636,Point,4bf58dd8d48988d1df941735,Bridge
12637,"[139.75453197956085,35.70431699090757]",46010,12637,Point,4bf58dd8d48988d120951735,Food & Drink Shop
12638,"[139.72739516076544,35.58823651448503]",46036,12638,Point,4bf58dd8d48988d1fe931735,Bus Station
12639,"[139.74359034774145,35.61869138488525]",46039,12639,Point,4bf58dd8d48988d146941735,Deli / Bodega
12640,"[139.69403743743896,35.65390511728452]",46043,12640,Point,4bf58dd8d48988d124941735,Office
12641,"[139.7570264339447,35.66634437054716]",46056,12641,Point,4bf58dd8d48988d111941735,Japanese Restaurant
12642,"[139.77178528904915,35.70113369292874]",46061,12642,Point,4bf58dd8d48988d1f3941735,Toy / Game Store
12643,"[139.699078,35.663461]",46064,12643,Point,4bf58dd8d48988d16d941735,Café
12644,"[139.7324252128601,35.72378646758014]",46067,12644,Point,4bf58dd8d48988d12f941735,Library
12645,"[139.7103839714358,35.73056986508916]",46072,12645,Point,4bf58dd8d48988d171941735,Event Space
12646,"[139.71082527536316,35.72964915808518]",46081,12646,Point,4f4531504b9074f6e4fb0102,Train Station
12647,"[139.77578982710838,35.69781521724527]",46090,12647,Point,4bf58dd8d48988d116941735,Bar
12648,"[139.757129,35.69076]",46093,12648,Point,4d954b0ea243a5684a65b473,Convenience Store
12649,"[139.74761724472046,35.64650340885952]",46096,12649,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12650,"[139.75087075802836,35.622459925600644]",46099,12650,Point,4bf58dd8d48988d129951735,Train Station
12651,"[139.75244223595084,35.65955188518401]",46103,12651,Point,4d954b0ea243a5684a65b473,Convenience Store
12652,"[139.75697815418243,35.69115171054041]",46108,12652,Point,4d954b0ea243a5684a65b473,Convenience Store
12653,"[139.54364597797394,35.65913736820221]",46109,12653,Point,4bf58dd8d48988d1ae941735,University
12654,"[139.77604880587333,35.709107654902894]",46118,12654,Point,4d954b0ea243a5684a65b473,Convenience Store
12655,"[139.62860558965838,35.55843999510206]",46120,12655,Point,4bf58dd8d48988d118951735,Food & Drink Shop
12656,"[139.6955358984269,35.69303819946909]",46126,12656,Point,4d954b0ea243a5684a65b473,Convenience Store
12657,"[139.66046422719955,35.66364442399634]",46127,12657,Point,4bf58dd8d48988d1fe931735,Bus Station
12658,"[139.7004782934966,35.528847214992055]",46130,12658,Point,4bf58dd8d48988d116941735,Bar
12659,"[139.70913290977478,35.690397973851404]",46139,12659,Point,4bf58dd8d48988d1f9931735,Road
12660,"[139.712495,35.562131]",46140,12660,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12661,"[139.7712407607199,35.69857708351772]",46159,12661,Point,4bf58dd8d48988d1e1931735,Arcade
12662,"[139.76448169079652,35.68967502060551]",46170,12662,Point,4bf58dd8d48988d130941735,Building
12663,"[139.79377738411512,35.66669431147569]",46181,12663,Point,4bf58dd8d48988d129951735,Train Station
12664,"[139.69963252544403,35.64435861608029]",46186,12664,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12665,"[139.76227015256882,35.70595487506751]",46188,12665,Point,4bf58dd8d48988d16d941735,Café
12666,"[139.79702353477478,35.63066240799236]",46189,12666,Point,4bf58dd8d48988d1ff931735,Convention Center
12667,"[139.7942554950714,35.628427804710114]",46193,12667,Point,4bf58dd8d48988d1ff931735,Convention Center
12668,"[139.7071254958307,35.67038995075908]",46208,12668,Point,4bf58dd8d48988d174941735,Office
12669,"[139.58775232396601,35.75302261679102]",46221,12669,Point,4bf58dd8d48988d1df941735,Bridge
12670,"[139.63701754574913,35.6240078859851]",46222,12670,Point,4d4b7105d754a06377d81259,Outdoors & Recreation
12671,"[139.85680863261223,35.718337562361334]",46231,12671,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
12672,"[139.7832344520181,35.67911803500953]",46233,12672,Point,4bf58dd8d48988d163941735,Park
12673,"[139.76742804050446,35.68140050913994]",46244,12673,Point,4bf58dd8d48988d129951735,Train Station
12674,"[139.57911550998688,35.553662349011454]",46248,12674,Point,4bf58dd8d48988d1fd941735,Mall
12675,"[139.73187525112496,35.62465669743544]",46252,12675,Point,4bf58dd8d48988d1fe931735,Bus Station
12676,"[139.76846806704998,35.69552749056083]",46256,12676,Point,4d954b0ea243a5684a65b473,Convenience Store
12677,"[139.5622819662094,35.67450467083989]",46267,12677,Point,4bf58dd8d48988d1fe931735,Bus Station
12678,"[139.7634208202362,35.66858989818682]",46273,12678,Point,4bf58dd8d48988d110951735,Salon / Barbershop
12679,"[139.77153030969777,35.6991440031811]",46293,12679,Point,4bf58dd8d48988d114951735,Bookstore
12680,"[139.69715199999996,35.662737]",46294,12680,Point,4bf58dd8d48988d174941735,Office
12681,"[139.7103774547577,35.7307673157573]",46300,12681,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12682,"[139.7696133220337,35.66762012160999]",46304,12682,Point,4bf58dd8d48988d1d2941735,Sushi Restaurant
12683,"[139.65331966529803,35.85749119862249]",46306,12683,Point,4bf58dd8d48988d126951735,Video Store
12684,"[139.8015832901001,35.735644401200986]",46328,12684,Point,4bf58dd8d48988d103951735,Clothing Store
12685,"[139.66095376850834,35.76965806180475]",46331,12685,Point,4bf58dd8d48988d114951735,Bookstore
12686,"[139.80263698970225,35.686241296845324]",46342,12686,Point,4bf58dd8d48988d190941735,History Museum
12687,"[139.7146636247635,35.66717678117347]",46352,12687,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12688,"[139.6339264512062,35.53701285911433]",46357,12688,Point,4bf58dd8d48988d120941735,Bar
12689,"[139.77194438244152,35.70465087149942]",46360,12689,Point,4bf58dd8d48988d16d941735,Café
12690,"[139.70997512340546,35.75310583640304]",46378,12690,Point,4bf58dd8d48988d1df931735,BBQ Joint
12691,"[139.69452506300513,35.68016692771507]",46390,12691,Point,4bf58dd8d48988d111941735,Japanese Restaurant
12692,"[139.76525968904457,35.681488182020246]",46391,12692,Point,4f4531504b9074f6e4fb0102,Train Station
12693,"[139.7606474161148,35.69545615120628]",46396,12693,Point,4bf58dd8d48988d1e0931735,Coffee Shop
12694,"[139.78863742003517,35.551243503319455]",46401,12694,Point,4bf58dd8d48988d1f0931735,Airport
12695,"[139.7102813720703,35.57221603393555]",46411,12695,Point,4bf58dd8d48988d118951735,Food & Drink Shop
12696,"[139.480621,35.67211]",46417,12696,Point,4bf58dd8d48988d129951735,Train Station
12697,"[139.6818099143334,35.555477521021885]",46423,12697,Point,4d954b0ea243a5684a65b473,Convenience Store
12698,"[139.79480468471925,35.71079188147987]",46425,12698,Point,4d954b16a243a5684b65b473,Rest Area
12699,"[139.84581637,35.69009706]",46433,12699,Point,4bf58dd8d48988d1fe931735,Bus Station
12700,"[139.70169314300216,35.65807434583772]",46435,12700,Point,4f4531504b9074f6e4fb0102,Train Station
12701,"[139.6858513355255,35.66071338592674]",46440,12701,Point,4bf58dd8d48988d1a8941735,General College & University
12702,"[139.53126825392246,35.68957669773217]",46443,12702,Point,4bf58dd8d48988d13d941735,High School
12703,"[139.77747677672363,35.714520591581724]",46444,12703,Point,4f4531504b9074f6e4fb0102,Train Station
12704,"[139.68768010747996,35.56702250469214]",46446,12704,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12705,"[139.75710915827273,35.65487411328192]",46449,12705,Point,4f4531504b9074f6e4fb0102,Train Station
12706,"[139.7755953669548,35.7078344799155]",46454,12706,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
12707,"[139.5642587542534,35.7287271249002]",46460,12707,Point,4d954b0ea243a5684a65b473,Convenience Store
12708,"[139.56059541945336,35.70643177694345]",46461,12708,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
12709,"[139.74491339547257,35.65244644826151]",46462,12709,Point,4d954b0ea243a5684a65b473,Convenience Store
12710,"[139.61063464329067,35.659564844664835]",46473,12710,Point,4bf58dd8d48988d113941735,Korean Restaurant
12711,"[139.71591487526894,35.570014395127615]",46482,12711,Point,4d954b0ea243a5684a65b473,Convenience Store
12712,"[139.6006146,35.668579]",46484,12712,Point,4bf58dd8d48988d129941735,Government Building
12713,"[139.6964493820272,35.655899537153246]",46490,12713,Point,4bf58dd8d48988d124941735,Office
12714,"[139.7227719426155,35.68845696016879]",46496,12714,Point,4bf58dd8d48988d123941735,Bar
12715,"[139.70689058303833,35.7015834789715]",46497,12715,Point,4bf58dd8d48988d129941735,Government Building
12716,"[139.75311912596226,35.65677647292932]",46505,12716,Point,4bf58dd8d48988d111941735,Japanese Restaurant
12717,"[139.77787256240845,35.712368871398105]",46522,12717,Point,4bf58dd8d48988d11a941735,Other Nightlife
12718,"[139.77225918061345,35.702247675507635]",46526,12718,Point,4bf58dd8d48988d110951735,Salon / Barbershop
12719,"[139.48530852536234,35.670432991010394]",46536,12719,Point,4bf58dd8d48988d12e941735,Government Building
12720,"[139.7954785823822,35.62844524575806]",46537,12720,Point,4bf58dd8d48988d1ff931735,Convention Center
12721,"[139.790329,35.718891]",46543,12721,Point,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
12722,"[139.69148392018673,35.687983615134854]",46551,12722,Point,4bf58dd8d48988d1f9931735,Road
12723,"[139.63384464383125,35.53687317122664]",46555,12723,Point,4bf58dd8d48988d111941735,Japanese Restaurant
12724,"[139.61353727935185,35.67806134636582]",46561,12724,Point,4bf58dd8d48988d1f9931735,Road
12725,"[139.7197987139225,35.78182255357309]",46570,12725,Point,4bf58dd8d48988d1fa931735,Hotel
12726,"[139.7896498958206,35.794126239397016]",46574,12726,Point,4bf58dd8d48988d114951735,Bookstore
12727,"[139.7960445,35.71633026]",46587,12727,Point,4d954b0ea243a5684a65b473,Convenience Store
12728,"[139.57840204238892,35.630599185928865]",46598,12728,Point,4bf58dd8d48988d118951735,Food & Drink Shop
12729,"[139.73681464791298,35.73475609717026]",46602,12729,Point,4bf58dd8d48988d12d941735,Government Building
12730,"[139.7006544470787,35.53130728402647]",46611,12730,Point,4bf58dd8d48988d1fd941735,Mall
12731,"[139.770736549489,35.69790262874535]",46613,12731,Point,4bf58dd8d48988d122951735,Electronics Store
12732,"[139.7114348855779,35.73005620890825]",46623,12732,Point,4bf58dd8d48988d129951735,Train Station
12733,"[139.700345993042,35.68971829766635]",46625,12733,Point,4bf58dd8d48988d129951735,Train Station
12734,"[139.72824973743445,35.56570817976108]",46632,12734,Point,4bf58dd8d48988d118951735,Food & Drink Shop
12735,"[139.70515999494182,35.71280822760408]",46641,12735,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12736,"[139.69637632369995,35.659015731774126]",46646,12736,Point,4bf58dd8d48988d1cd941735,South American Restaurant
12737,"[139.7120227522375,35.609017748664385]",46656,12737,Point,4bf58dd8d48988d177941735,Medical Center
12738,"[139.7303237232712,35.613484136387186]",46664,12738,Point,4bf58dd8d48988d13a941735,Temple
12739,"[139.69925433397293,35.65981335041529]",46665,12739,Point,4bf58dd8d48988d103951735,Clothing Store
12740,"[139.74837630987167,35.64711152560348]",46667,12740,Point,4deefb944765f83613cdba6e,Historic Site
12741,"[139.660993,35.77032]",46668,12741,Point,4bf58dd8d48988d1fd941735,Mall
12742,"[139.796265,35.688982]",46670,12742,Point,4bf58dd8d48988d16d941735,Café
12743,"[139.77052062749863,35.70277158836507]",46671,12743,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12744,"[139.50807695422156,35.60325814985248]",46672,12744,Point,4bf58dd8d48988d118951735,Food & Drink Shop
12745,"[139.67923164367676,35.74367134632177]",46681,12745,Point,4bf58dd8d48988d1fd931735,Subway
12746,"[139.685275,35.533384]",46685,12746,Point,4bf58dd8d48988d11b951735,Flower Shop
12747,"[139.77163910865784,35.69943363123786]",46686,12747,Point,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shop
12748,"[139.8875105381012,35.645060475339754]",46687,12748,Point,4bf58dd8d48988d130941735,Building
12749,"[139.7726583480835,35.70787586121539]",46688,12749,Point,4bf58dd8d48988d1fe931735,Bus Station
12750,"[139.58086162805557,35.70477547118151]",46694,12750,Point,4bf58dd8d48988d114951735,Bookstore
12751,"[139.67722535133362,35.77645215141448]",46695,12751,Point,4bf58dd8d48988d1df941735,Bridge
12752,"[139.71802711486816,35.80181475468607]",46703,12752,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12753,"[139.652214,35.863827]",46704,12753,Point,4bf58dd8d48988d124941735,Office
12754,"[139.77095246315002,35.70075360540855]",46708,12754,Point,4bf58dd8d48988d110941735,Italian Restaurant
12755,"[139.5407552134757,35.61462287992825]",46709,12755,Point,4bf58dd8d48988d114951735,Bookstore
12756,"[139.7016402518916,35.71500062616873]",46714,12756,Point,4bf58dd8d48988d124941735,Office
12757,"[139.71577405929563,35.6333416694817]",46730,12757,Point,4d954b0ea243a5684a65b473,Convenience Store
12758,"[139.76484775543213,35.67549605235727]",46738,12758,Point,4bf58dd8d48988d1ff941735,Miscellaneous Shop
12759,"[139.7168628294647,35.6751082848237]",46747,12759,Point,4bf58dd8d48988d1e8941735,Athletic & Sport
12760,"[139.67047691345215,35.58065122499697]",46761,12760,Point,4bf58dd8d48988d1df941735,Bridge
12761,"[139.7013759757053,35.69107455034202]",46765,12761,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12762,"[139.701623,35.573686]",46766,12762,Point,4bf58dd8d48988d110941735,Italian Restaurant
12763,"[139.72843886585792,35.54557085482576]",46773,12763,Point,4cce455aebf7b749d5e191f5,Athletic & Sport
12764,"[139.71735656261444,35.7313464852816]",46775,12764,Point,4bf58dd8d48988d126941735,Government Building
12765,"[139.60513328145134,35.67487524601338]",46787,12765,Point,4bf58dd8d48988d163941735,Park
12766,"[139.66343745589256,35.68797769026027]",46790,12766,Point,4bf58dd8d48988d165941735,Scenic Lookout
12767,"[139.7030065287378,35.66985012273645]",46797,12767,Point,4bf58dd8d48988d1fd931735,Subway
12768,"[139.6983294052984,35.69118159889404]",46798,12768,Point,4bf58dd8d48988d129951735,Train Station
12769,"[139.7535250460422,35.65696108273463]",46799,12769,Point,4bf58dd8d48988d10f951735,Drugstore / Pharmacy
12770,"[139.77389283636484,35.698648872302286]",46802,12770,Point,4d954b0ea243a5684a65b473,Convenience Store
12771,"[139.76970791816711,35.8091607171162]",46806,12771,Point,4d954b0ea243a5684a65b473,Convenience Store
12772,"[139.7652504088746,35.71059935121059]",46808,12772,Point,4bf58dd8d48988d1aa941735,College Academic Building
12773,"[139.78255004611557,35.67776193809765]",46821,12773,Point,4bf58dd8d48988d130941735,Building
12774,"[139.71416473388672,35.564786270740186]",46825,12774,Point,4bf58dd8d48988d1f8931735,Hotel
12775,"[139.748662,35.73826]",46828,12775,Point,4d4ae6fc7a7b7dea34424761,Fried Chicken Joint
12776,"[139.75453734397888,35.69825848733186]",46833,12776,Point,4bf58dd8d48988d1a2941735,Community College
12777,"[139.70894855597876,35.64717462]",46839,12777,Point,4bf58dd8d48988d1f6941735,Department Store
12778,"[139.6874338388443,35.75808820646531]",46843,12778,Point,4bf58dd8d48988d126951735,Video Store
12779,"[139.78127494454384,35.67693734659641]",46845,12779,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12780,"[139.760601,35.706793]",46848,12780,Point,4bf58dd8d48988d1e0931735,Coffee Shop
12781,"[139.62772250175476,35.56301457645573]",46852,12781,Point,4d954b0ea243a5684a65b473,Convenience Store
12782,"[139.75435495376587,35.70425164908616]",46854,12782,Point,4bf58dd8d48988d182941735,Park
12783,"[139.5401,35.614812]",46855,12783,Point,4bf58dd8d48988d162941735,Other Great Outdoors
12784,"[139.69558406653158,35.6877693770088]",46859,12784,Point,4bf58dd8d48988d147941735,Diner
12785,"[139.6995359659195,35.692695650378106]",46861,12785,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12786,"[139.6936733432024,35.68763912323931]",46862,12786,Point,4bf58dd8d48988d147941735,Diner
12787,"[139.73270021676223,35.60450079250923]",46870,12787,Point,4bf58dd8d48988d164941735,Plaza
12788,"[139.660756,35.642475]",46873,12788,Point,4bf58dd8d48988d1fe931735,Bus Station
12789,"[139.79759752750397,35.71240589466643]",46879,12789,Point,4d954b0ea243a5684a65b473,Convenience Store
12790,"[139.77856478650767,35.714280357813465]",46883,12790,Point,4bf58dd8d48988d13d941735,High School
12791,"[139.73522275686264,35.66163956200003]",46886,12791,Point,4bf58dd8d48988d11f941735,Bar
12792,"[139.69941191375256,35.69333391236599]",46887,12792,Point,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shop
12793,"[139.56868937878136,35.67624558918894]",46898,12793,Point,4bf58dd8d48988d1fe931735,Bus Station
12794,"[139.63104568907278,35.77832602266044]",46915,12794,Point,4bf58dd8d48988d110951735,Salon / Barbershop
12795,"[139.88292803715913,35.62710897421653]",46916,12795,Point,4bf58dd8d48988d182941735,Park
12796,"[139.7563585639,35.70313647374439]",46920,12796,Point,4bf58dd8d48988d159941735,Other Great Outdoors
12797,"[139.7081978626003,35.73163739179385]",46923,12797,Point,4bf58dd8d48988d1d2941735,Sushi Restaurant
12798,"[139.6976621060235,35.690440037472854]",46928,12798,Point,4d954b0ea243a5684a65b473,Convenience Store
12799,"[139.77081298828125,35.69170502716]",46933,12799,Point,4bf58dd8d48988d129951735,Train Station
12800,"[139.76935872676313,35.69989455176754]",46939,12800,Point,4bf58dd8d48988d1f3941735,Toy / Game Store
12801,"[139.66187372803688,35.68715638922188]",46959,12801,Point,4bf58dd8d48988d1df941735,Bridge
12802,"[139.70669209957123,35.690683348984805]",46965,12802,Point,4bf58dd8d48988d1e2931735,Art Gallery
12803,"[139.69502985477448,35.716208310512066]",46968,12803,Point,4bf58dd8d48988d1df941735,Bridge
12804,"[139.76281464099884,35.81014389772532]",46974,12804,Point,4d954b0ea243a5684a65b473,Convenience Store
12805,"[139.7375053167343,35.68490811606959]",46988,12805,Point,4bf58dd8d48988d10f951735,Drugstore / Pharmacy
12806,"[139.63472843170166,35.53398987159328]",46995,12806,Point,4bf58dd8d48988d1df941735,Bridge
12807,"[139.75522291407407,35.6683918074373]",47008,12807,Point,4d954b0ea243a5684a65b473,Convenience Store
12808,"[139.69883927988153,35.688679979554806]",47010,12808,Point,4d4b7105d754a06378d81259,Shop & Service
12809,"[139.64029543,35.67808354]",47011,12809,Point,4bf58dd8d48988d124951735,Automotive Shop
12810,"[139.65922159952385,35.574850566425546]",47016,12810,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12811,"[139.77333962917328,35.69844472538004]",47019,12811,Point,4f4531504b9074f6e4fb0102,Train Station
12812,"[139.67130544547337,35.56062382953935]",47024,12812,Point,4bf58dd8d48988d130941735,Building
12813,"[139.7659420967102,35.6869036795089]",47027,12813,Point,4bf58dd8d48988d1cb941735,Food Truck
12814,"[139.70041640102863,35.71257413253671]",47032,12814,Point,4bf58dd8d48988d1d0941735,Dessert Shop
12815,"[139.63227152824402,35.840029387247895]",47035,12815,Point,4bf58dd8d48988d118951735,Food & Drink Shop
12816,"[139.77438631153154,35.69922389067465]",47038,12816,Point,4c38df4de52ce0d596b336e1,Parking
12817,"[139.4805071109646,35.67208862250463]",47042,12817,Point,4bf58dd8d48988d12a951735,Train Station
12818,"[139.55980449008737,35.7020360828376]",47045,12818,Point,4bf58dd8d48988d196941735,Medical Center
12819,"[139.58221081885725,35.750806258358836]",47056,12819,Point,4d954b0ea243a5684a65b473,Convenience Store
12820,"[139.6720540523529,35.716047157966635]",47061,12820,Point,4bf58dd8d48988d114951735,Bookstore
12821,"[139.718836,35.837089]",47066,12821,Point,4d954b0ea243a5684a65b473,Convenience Store
12822,"[139.72152418598145,35.77750222810747]",47067,12822,Point,4bf58dd8d48988d1d0941735,Dessert Shop
12823,"[139.66685678341747,35.57326436832718]",47069,12823,Point,4bf58dd8d48988d12a951735,Train Station
12824,"[139.52688840865255,35.64501495365101]",47071,12824,Point,4bf58dd8d48988d1f9931735,Road
12825,"[139.770775,35.700566]",47077,12825,Point,4bf58dd8d48988d122951735,Electronics Store
12826,"[139.758882522583,35.65680807361256]",47078,12826,Point,4bf58dd8d48988d130941735,Building
12827,"[139.7677105403637,35.68392855650957]",47088,12827,Point,4bf58dd8d48988d124941735,Office
12828,"[139.72904160618782,35.619026526147245]",47111,12828,Point,4bf58dd8d48988d1df941735,Bridge
12829,"[139.766481,35.683403]",47112,12829,Point,4d4b7105d754a06378d81259,Shop & Service
12830,"[139.695879,35.657067]",47114,12830,Point,4bf58dd8d48988d11f941735,Bar
12831,"[139.74779158830643,35.64179743139245]",47116,12831,Point,4bf58dd8d48988d1ed941735,Spa / Massage
