,coordinates,geo_id,geo_id_washed,poi_country,poi_id,poi_type,traffic_type,type
21192,"[-73.920204, 40.633584]",61222,21192,US,4f7261f6e4b059045a74cc63,Farmers Market,poi,Point
21193,"[-73.97594, 40.781295]",61224,21193,US,4f7267f2e4b059045a7a0e78,Bar,poi,Point
21194,"[-73.995706, 40.679293]",61231,21194,US,4f728caae4b02c6aee87f66f,Dessert Shop,poi,Point
21195,"[-73.880546, 40.873275]",61233,21195,US,4f72e141e4b05b6a687e611c,Rental Car Location,poi,Point
21196,"[-74.001944, 40.756407]",61234,21196,US,4f72e93ee4b04cc205ef1ff1,General Entertainment,poi,Point
21197,"[-74.00731, 40.725285]",61235,21197,US,4f72f086e4b04e3547353b6f,Tech Startup,poi,Point
21198,"[-73.918346, 40.780467]",61246,21198,US,4f733573e4b0adf5ac2c0a99,Home (private),poi,Point
21199,"[-73.993735, 40.758879]",61253,21199,US,4f735502c2ee7d5387a2ce83,Theater,poi,Point
21200,"[-73.786154, 40.846898]",61258,21200,US,4f737c8cbb3dcf63c7e44655,Pub,poi,Point
21201,"[-74.024137, 40.617489]",61270,21201,US,4f739f7ee4b0e7e859050fd4,Home (private),poi,Point
21202,"[-73.984865, 40.719239]",61272,21202,US,4f73a168e4b026e79106d7c5,Japanese Restaurant,poi,Point
21203,"[-73.983172, 40.725171]",61277,21203,US,4f73bc94e4b0e33c0d2401bc,Lounge,poi,Point
21204,"[-73.748878, 40.60318]",61279,21204,US,4f73d606e4b03eeeeeed558a,Residential Building (Apartment / Condo),poi,Point
21205,"[-73.963549, 40.652172]",61285,21205,US,4f746927e4b0b3e236ff91fd,Residential Building (Apartment / Condo),poi,Point
21206,"[-73.977857, 40.76538]",61288,21206,XX,4f7478e47b0c456bf03551e1,Gift Shop,poi,Point
21207,"[-73.959681, 40.773755]",61289,21207,US,4f74810fe4b0bdf32e57cca0,Bakery,poi,Point
21208,"[-73.984234, 40.754597]",61293,21208,US,4f74a494e4b0da64dfe954dd,Clothing Store,poi,Point
21209,"[-73.870842, 40.672955]",61298,21209,US,4f74c576e4b0dd96b7379740,Caribbean Restaurant,poi,Point
21210,"[-73.97473, 40.780429]",61301,21210,US,4f74d0aee4b07d85bf9eaa0f,History Museum,poi,Point
21211,"[-73.792878, 40.78001]",61302,21211,US,4f74d469e4b08bc8e4a7476c,General Travel,poi,Point
21212,"[-73.953245, 40.715964]",61307,21212,US,4f7509904fc637c1885b01ef,General Entertainment,poi,Point
21213,"[-74.031636, 40.621783]",61309,21213,US,4f7517e8e4b0f62bd306a1dd,Other Nightlife,poi,Point
21214,"[-73.966155, 40.753992]",61321,21214,US,4f75998fe4b0f62bd36bcb04,Other Great Outdoors,poi,Point
21215,"[-73.921478, 40.82719]",61323,21215,US,4f759ecfe4b0f41a37ae150e,Garden,poi,Point
21216,"[-73.938379, 40.61357]",61325,21216,US,4f75aa42e4b09b052968ea8c,Track,poi,Point
21217,"[-73.870721, 40.672896]",61328,21217,US,4f75b8e7e4b0b8451d425348,Deli / Bodega,poi,Point
21218,"[-73.827579, 40.689428]",61331,21218,US,4f75ce0fe4b00446b3f08630,Post Office,poi,Point
21219,"[-73.941375, 40.845431]",61333,21219,US,4f75e5f8e4b0f62bd3c298c1,Building,poi,Point
21220,"[-73.939447, 40.83963]",61338,21220,US,4f75fdfae4b0f62bd3ddd359,Building,poi,Point
21221,"[-73.978501, 40.758668]",61341,21221,US,4f760532e4b00446b42e2a52,Women's Store,poi,Point
21222,"[-73.946893, 40.806005]",61344,21222,US,4f761326d5fbf3ef1f2cb34d,Boutique,poi,Point
21223,"[-74.007269, 40.726239]",61348,21223,US,4f76254fe4b08795796e5a36,Clothing Store,poi,Point
21224,"[-73.861596, 40.874593]",61349,21224,US,4f762a00e4b05cde5fa8fce6,Elementary School,poi,Point
21225,"[-73.938402, 40.849055]",61350,21225,US,4f762cdbe4b05c37fa480b39,Bus Line,poi,Point
21226,"[-73.993405, 40.688309]",61379,21226,US,4f7742e7e4b0557b21f5e676,Kids Store,poi,Point
21227,"[-73.950313, 40.706163]",61398,21227,US,4f77977ee4b0c7b6e213b66c,Pizza Place,poi,Point
21228,"[-73.921604, 40.76685]",61399,21228,US,4f779800e4b0b009ee7976b2,College Basketball Court,poi,Point
21229,"[-73.991488, 40.733377]",61405,21229,US,4f77a50fe4b05cde611bd97c,Pizza Place,poi,Point
21230,"[-73.917959, 40.755311]",61406,21230,US,4f77a524e4b0e0abc49ecef9,South American Restaurant,poi,Point
21231,"[-73.950485, 40.723889]",61416,21231,US,4f77e3d9e4b06ff836a5b1d9,Pizza Place,poi,Point
21232,"[-73.991167, 40.750019]",61426,21232,US,4f78659ce4b0f75aeef57520,Church,poi,Point
21233,"[-74.001164, 40.741611]",61431,21233,US,4f786df5e4b0df5437a0d576,Coffee Shop,poi,Point
21234,"[-73.990538, 40.741795]",61434,21234,US,4f787edae4b0e91fa7ebeffe,Gym,poi,Point
21235,"[-73.918346, 40.711311]",61436,21235,US,4f7882aee4b0e0abc5642fce,Home (private),poi,Point
21236,"[-73.958544, 40.676103]",61450,21236,US,4f78bc92e4b0ca8cfe391aba,Residential Building (Apartment / Condo),poi,Point
21237,"[-73.853194, 40.829953]",61473,21237,US,4f799321e4b0eedfe7f76e13,Building,poi,Point
21238,"[-73.890285, 40.861332]",61475,21238,US,4f79a0cce4b06bb78057f47c,Coworking Space,poi,Point
21239,"[-73.915352, 40.832612]",61477,21239,US,4f79a81ae4b09489387bafb6,Deli / Bodega,poi,Point
21240,"[-73.94525, 40.791706]",61489,21240,US,4f79ca39e4b0633649b6e5c7,American Restaurant,poi,Point
21241,"[-74.005318, 40.736167]",61497,21241,US,4f79e2cfe4b0cd1b3494f373,Park,poi,Point
21242,"[-73.979982, 40.745341]",61499,21242,US,4f79e6f2e4b040208e76a8cc,College Classroom,poi,Point
21243,"[-73.958373, 40.772661]",61500,21243,US,4f79e8447b0c234116678521,Cosmetics Shop,poi,Point
21244,"[-73.977066, 40.761561]",61503,21244,US,4f79ee40e4b06ff838782fae,Art Gallery,poi,Point
21245,"[-73.988533, 40.763759]",61509,21245,US,4f7a126de4b0bd2f95431567,Residential Building (Apartment / Condo),poi,Point
21246,"[-73.907642, 40.773854]",61512,21246,US,4f7a18e6e4b02f1b2c342870,Mobile Phone Shop,poi,Point
21247,"[-73.950571, 40.760281]",61520,21247,US,4f7a46d8e4b0c69aa3802c19,Residential Building (Apartment / Condo),poi,Point
21248,"[-73.89179, 40.86653]",61528,21248,US,4f7aa7efe4b0ddbcd46a0fa8,Temple,poi,Point
21249,"[-74.004894, 40.74224]",61530,21249,US,4f7ad961e4b054bfe453e789,Gym,poi,Point
21250,"[-73.993147, 40.728132]",61533,21250,US,4f7af17ee4b07aaa5ce3bf0b,Bike Shop,poi,Point
21251,"[-73.996033, 40.658807]",61538,21251,US,4f7b0c3ae4b054bfe4877950,Bakery,poi,Point
21252,"[-73.994845, 40.740535]",61539,21252,US,4f7b11d3e4b01ee86808da9c,Neighborhood,poi,Point
21253,"[-73.986679, 40.751164]",61544,21253,US,4f7b2878e4b0d7b576c06ea2,Burger Joint,poi,Point
21254,"[-73.992802, 40.738919]",61563,21254,US,4f7b61f6e4b07aaa5d524842,Japanese Restaurant,poi,Point
21255,"[-73.993521, 40.750606]",61569,21255,US,4f7b66c3e4b054bfe4e056fb,Performing Arts Venue,poi,Point
21256,"[-73.938396, 40.80483]",61574,21256,US,4f7b741ce4b086fa1e6451de,Pizza Place,poi,Point
21257,"[-73.993767, 40.76683]",61582,21257,US,4f7b95e0e4b04e01b8099b84,Pet Store,poi,Point
21258,"[-73.978891, 40.738005]",61596,21258,US,4f7c1bb8e4b086fa1ecca12e,Track,poi,Point
21259,"[-74.002533, 40.757912]",61597,21259,US,4f7c218ba17c0aa6dd3d921a,General Entertainment,poi,Point
21260,"[-73.765437, 40.758557]",61605,21260,US,4f7c5ccee4b077ebda175fff,Home (private),poi,Point
21261,"[-73.962177, 40.627387]",61611,21261,US,4f7c7404e4b0726c394e1284,Nursery School,poi,Point
21262,"[-73.918346, 40.701425]",61613,21262,US,4f7c75a8e4b0be9cab8408be,Home (private),poi,Point
21263,"[-73.986633, 40.703952]",61617,21263,US,4f7c7e48e4b02e0090b99215,Office,poi,Point
21264,"[-73.863779, 40.771138]",61619,21264,US,4f7c86cce4b0a12a3371efc2,Airport Gate,poi,Point
21265,"[-73.981514, 40.767927]",61631,21265,US,4f7c99a9e4b0de4ca21ab9b4,Building,poi,Point
21266,"[-73.931317, 40.853033]",61649,21266,US,4f7ce3fde4b09204d205c14d,Residential Building (Apartment / Condo),poi,Point
21267,"[-73.951116, 40.732516]",61650,21267,US,4f7ce4c3e4b06277b4cef087,Flower Shop,poi,Point
21268,"[-73.853348, 40.829772]",61652,21268,US,4f7d0889e4b024f467c221a9,Office,poi,Point
21269,"[-74.153356, 40.586145]",61654,21269,US,4f7d0b3ee4b07c929479b544,Home (private),poi,Point
21270,"[-73.953616, 40.785491]",61657,21270,US,4f7d1adfe4b0fe0941051919,Home (private),poi,Point
21271,"[-73.825228, 40.784441]",61663,21271,US,4f7da7d8a17c71f9d1a0bfd2,Science Museum,poi,Point
21272,"[-74.001198, 40.741658]",61664,21272,US,4f7db27ee4b02c4143dfae87,Bakery,poi,Point
21273,"[-73.98529, 40.755911]",61666,21273,US,4f7dbf0be4b0d0d3d076a160,Coworking Space,poi,Point
21274,"[-73.999052, 40.738298]",61668,21274,US,4f7dc29ce4b07c9294f4ddb0,Doctor's Office,poi,Point
21275,"[-73.999631, 40.754209]",61675,21275,US,4f7dd50fe4b02b9fc84b976e,Building,poi,Point
21276,"[-73.988425, 40.722128]",61680,21276,US,4f7de7250cd6833371eac5c2,Sushi Restaurant,poi,Point
21277,"[-73.86956, 40.773246]",61681,21277,US,4f7de8cd7bebffc0d0283cf1,Airport Terminal,poi,Point
21278,"[-73.982001, 40.764466]",61685,21278,US,4f7df52ce4b02c0a5b12dd89,Karaoke Bar,poi,Point
21279,"[-73.98888, 40.701566]",61689,21279,US,4f7dff1de4b09d309a6d3bd3,Home (private),poi,Point
21280,"[-73.98692, 40.761286]",61698,21280,US,4f7e2a6de4b08f16dffe6457,Golf Course,poi,Point
21281,"[-73.956403, 40.803112]",61699,21281,US,4f7e2b4be4b049fd32efe7be,Caf��,poi,Point
21282,"[-73.985961, 40.759222]",61702,21282,US,4f7e3286e4b0431023524840,Theater,poi,Point
21283,"[-74.002418, 40.7565]",61703,21283,US,4f7e38d1121dfa83285cc96b,Convention Center,poi,Point
21284,"[-73.991838, 40.73531]",61708,21284,US,4f7e5e56e4b04fb0c30a1b46,Residential Building (Apartment / Condo),poi,Point
21285,"[-73.86777, 40.856987]",61710,21285,US,4f7e62a3e4b043dab437a2ef,Neighborhood,poi,Point
21286,"[-73.987517, 40.74271]",61715,21286,US,4f7ee433e4b0431023e13878,Synagogue,poi,Point
21287,"[-73.986697, 40.704034]",61721,21287,US,4f7efafde5e8cf764f54b073,Office,poi,Point
21288,"[-73.993451, 40.746939]",61722,21288,US,4f7eff09e4b02164d9a1a52c,Caf�,poi,Point
21289,"[-73.982811, 40.742286]",61733,21289,US,4f7f1cc2e4b012f964b32731,Chinese Restaurant,poi,Point
21290,"[-73.9779, 40.756392]",61741,21290,US,4f7f4446754a7bf483d6e1df,Fast Food Restaurant,poi,Point
21291,"[-74.005365, 40.728576]",61743,21291,US,4f7f4579754a7bf483d70288,Fast Food Restaurant,poi,Point
21292,"[-74.000924, 40.718689]",61746,21292,US,4f7f47b1754a7bf483d742d0,Fast Food Restaurant,poi,Point
21293,"[-73.928315, 40.851721]",61748,21293,US,4f7f4ac3e4b06aeda3748b9e,Residential Building (Apartment / Condo),poi,Point
21294,"[-73.967063, 40.760895]",61749,21294,US,4f7f4df2754a7bf483d814c8,Fast Food Restaurant,poi,Point
21295,"[-73.943511, 40.789572]",61755,21295,US,4f7f5c51e4b01cb9cbeace41,Deli / Bodega,poi,Point
21296,"[-73.95211, 40.749403]",61759,21296,US,4f7f7611e4b09855f239377e,Hotel,poi,Point
21297,"[-73.825862, 40.743574]",61765,21297,US,4f7f8146e4b088077de8324f,Vegetarian / Vegan Restaurant,poi,Point
21298,"[-73.995748, 40.690638]",61771,21298,US,4f7f8b86e4b088077df30175,French Restaurant,poi,Point
21299,"[-73.962642, 40.767094]",61775,21299,US,4f7f8f02e4b088077df699e0,Drugstore / Pharmacy,poi,Point
21300,"[-73.94186, 40.813431]",61777,21300,US,4f7f9272e4b08004b32d5e84,Home (private),poi,Point
21301,"[-73.940474, 40.835243]",61778,21301,US,4f7fb35ee4b02f457f5312c8,Neighborhood,poi,Point
21302,"[-73.916529, 40.864671]",61786,21302,US,4f8019b0e4b0e160b8e80e6b,Building,poi,Point
21303,"[-73.863595, 40.7714]",61787,21303,US,4f801a10e4b0b2237bbb6ea0,Airport Gate,poi,Point
21304,"[-73.731222, 40.684125]",61788,21304,US,4f80323fe4b085b99aaefd4d,General Travel,poi,Point
21305,"[-73.844926, 40.758863]",61792,21305,US,4f804ba1d5fb964a85edfb5e,Deli / Bodega,poi,Point
21306,"[-73.913286, 40.838632]",61803,21306,US,4f806853e4b00d7481b173e6,Salon / Barbershop,poi,Point
21307,"[-73.931657, 40.852118]",61813,21307,US,4f808349e4b00084da6bcd9d,Salon / Barbershop,poi,Point
21308,"[-73.997089, 40.730746]",61816,21308,US,4f808898e4b0e160b95dcb8f,General Entertainment,poi,Point
21309,"[-73.999798, 40.606922]",61820,21309,US,4f809271e4b05d42de440951,Neighborhood,poi,Point
21310,"[-73.850702, 40.842781]",61828,21310,US,4f80a5e9e4b024a26d79bf2d,Neighborhood,poi,Point
21311,"[-73.987144, 40.691996]",61829,21311,US,4f80a632e4b0b2237c573865,Donut Shop,poi,Point
21312,"[-73.963228, 40.754471]",61830,21312,US,4f80a871e4b0a6d0b654f7dc,Hotel Bar,poi,Point
21313,"[-73.958314, 40.761814]",61831,21313,US,4f80abd1e4b0c7b8555e1994,Building,poi,Point
21314,"[-73.918346, 40.701425]",61833,21314,US,4f80b4aae4b01cf822c378e5,Home (private),poi,Point
21315,"[-73.930514, 40.697507]",61834,21315,US,4f80bb98e4b009277f4755c9,Salon / Barbershop,poi,Point
21316,"[-73.979935, 40.677235]",61835,21316,US,4f80bcdde4b0fdf501abbe87,Ice Cream Shop,poi,Point
21317,"[-73.969019, 40.80389]",61852,21317,US,4f80ed31e4b0bc141791c877,College Residence Hall,poi,Point
21318,"[-73.987568, 40.747594]",61856,21318,US,4f80f2bee4b0cd6f623a464d,Karaoke Bar,poi,Point
21319,"[-73.948029, 40.596188]",61863,21319,US,4f81158ce4b09a14776ced2f,Fraternity House,poi,Point
21320,"[-73.89483, 40.757362]",61866,21320,US,4f815953e4b06d09fa0bb974,Home (private),poi,Point
21321,"[-73.976101, 40.759937]",61870,21321,US,4f819cbae4b02f45811404ba,General Entertainment,poi,Point
21322,"[-73.877044, 40.849236]",61871,21322,US,4f81b169e4b0cd6f62e3c5cb,Zoo,poi,Point
21323,"[-73.987517, 40.751939]",61880,21323,US,4f81c87be4b05766b2f29d06,Donut Shop,poi,Point
21324,"[-74.002042, 40.752278]",61910,21324,US,4f8213e6e4b042dc225bf065,Park,poi,Point
21325,"[-73.792149, 40.641742]",61911,21325,US,4f8214efe4b06d09fac0f7e6,Airport Gate,poi,Point
21326,"[-73.788969, 40.692793]",61918,21326,US,4f823eede4b0fc8b1a3a9e7d,Home (private),poi,Point
21327,"[-73.937122, 40.7061]",61925,21327,US,4f826e0ce4b0092780daead2,Record Shop,poi,Point
21328,"[-73.992418, 40.741835]",61942,21328,US,4f8314f6e4b0bf6ccbfa5fde,Asian Restaurant,poi,Point
21329,"[-73.989525, 40.73916]",61947,21329,US,4f832179e4b0c0cb0603547a,Office,poi,Point
21330,"[-73.974621, 40.762377]",61950,21330,US,4f832be7e4b00d74845e38f3,Dive Bar,poi,Point
21331,"[-73.962418, 40.780436]",61953,21331,US,4f83436de4b0cd6f646ab23a,Art Gallery,poi,Point
21332,"[-73.972771, 40.752946]",61957,21332,US,4f83572f0039b22c78c5df00,Meeting Room,poi,Point
21333,"[-73.994358, 40.720494]",61968,21333,US,4f837815e4b0832882f467a4,American Restaurant,poi,Point
21334,"[-73.828962, 40.762146]",61969,21334,US,4f8379737716785a1637c2e3,Chinese Restaurant,poi,Point
21335,"[-73.926691, 40.792867]",61977,21335,US,4f840cd0e4b03e850b880f25,Art Gallery,poi,Point
21336,"[-73.965371, 40.678447]",61979,21336,US,4f8441e26b74bef526296b2a,Home (private),poi,Point
21337,"[-73.82492, 40.742675]",61983,21337,US,4f844c6fe4b0059705cb042c,Chinese Restaurant,poi,Point
21338,"[-73.999164, 40.764454]",61989,21338,US,4f8468d2be770a0649313299,Food Truck,poi,Point
21339,"[-73.973157, 40.7528]",61992,21339,US,4f8477a6e4b08bbbe8fbf356,Deli / Bodega,poi,Point
21340,"[-73.91119, 40.641621]",61997,21340,US,4f849903e4b0c11813930ada,Gym / Fitness Center,poi,Point
21341,"[-73.964424, 40.770691]",62003,21341,US,4f84a8c9e4b029c3aec8ec0b,Residential Building (Apartment / Condo),poi,Point
21342,"[-73.927793, 40.851452]",62005,21342,US,4f84b12de4b0f221712503f5,Residential Building (Apartment / Condo),poi,Point
21343,"[-73.925714, 40.795391]",62021,21343,US,4f854d1abb3d670e74af1871,Art Gallery,poi,Point
21344,"[-73.92347, 40.69944]",62026,21344,US,4f858e21e4b0a7ed05b16fa8,Police Station,poi,Point
21345,"[-73.983272, 40.643109]",62027,21345,US,4f858f16e4b062a5567c12c4,Event Space,poi,Point
21346,"[-74.007746, 40.726741]",62030,21346,US,4f859abfe4b0e90cd49a32b0,Building,poi,Point
21347,"[-73.975602, 40.760643]",62031,21347,US,4f859cd9e4b0f0cde081bc6e,Office,poi,Point
21348,"[-74.000934, 40.676473]",62048,21348,US,4f85dadee4b0657ba80a6c06,Residential Building (Apartment / Condo),poi,Point
21349,"[-73.988584, 40.751444]",62055,21349,US,4f85eb5ae4b00a08e45cd3e9,Women's Store,poi,Point
21350,"[-73.99278, 40.741194]",62057,21350,US,4f85f528e4b0ffc24d63c5be,Moving Target,poi,Point
21351,"[-73.988395, 40.745092]",62066,21351,US,4f860f7de4b0f18937861f61,Hotel Bar,poi,Point
21352,"[-74.004515, 40.730975]",62069,21352,US,4f86176ee4b0fa91a10ad1b6,Italian Restaurant,poi,Point
21353,"[-73.947012, 40.757066]",62076,21353,US,4f863e29e4b0a1e087c526c7,Residential Building (Apartment / Condo),poi,Point
21354,"[-73.98888, 40.721341]",62078,21354,US,4f8648b5e4b0a7faca31ff99,Home (private),poi,Point
21355,"[-73.977152, 40.784745]",62088,21355,US,4f86c831e4b0af4fd04719e2,Salon / Barbershop,poi,Point
21356,"[-73.994507, 40.694945]",62089,21356,US,4f86cb13e4b05dd564791c7d,Bakery,poi,Point
21357,"[-73.982311, 40.757948]",62090,21357,US,4f86d1d2e4b0f1893822cc85,Coffee Shop,poi,Point
21358,"[-73.906588, 40.857724]",62091,21358,US,4f86d92ee4b0a7facaa569e9,Home (private),poi,Point
21359,"[-73.979849, 40.78389]",62093,21359,US,4f86e502e4b005d960159c35,Shoe Store,poi,Point
21360,"[-73.964427, 40.800961]",62094,21360,US,4f86ec71e4b0c69e7d98b8c3,Residential Building (Apartment / Condo),poi,Point
21361,"[-73.987813, 40.74064]",62098,21361,US,4f86f4c4e4b027051151b490,Salad Place,poi,Point
21362,"[-73.973926, 40.772505]",62101,21362,US,4f86fbade4b0dc6fc5096bcb,Track,poi,Point
21363,"[-73.982277, 40.778507]",62103,21363,US,4f8702a1e4b0af4d4bab72de,Residential Building (Apartment / Condo),poi,Point
21364,"[-73.962332, 40.719592]",62104,21364,US,4f8704dbe4b002b90907b9b1,Office,poi,Point
21365,"[-73.966205, 40.758262]",62112,21365,US,4f871584bb3d0cb6b50b95a0,Ice Cream Shop,poi,Point
21366,"[-73.986794, 40.729816]",62118,21366,US,4f872990e4b0ab0c1900349b,Pizza Place,poi,Point
21367,"[-73.974695, 40.680272]",62123,21367,US,4f874d66e4b0e6f34694b474,Coffee Shop,poi,Point
21368,"[-73.943599, 40.776146]",62129,21368,US,4f875d32e4b0ab5c8609cad5,Museum,poi,Point
21369,"[-73.990415, 40.72489]",62134,21369,US,4f876746e4b013a97eb10009,Greek Restaurant,poi,Point
21370,"[-73.961719, 40.678855]",62139,21370,US,4f877b60e4b07f1a33a27d3f,Latin American Restaurant,poi,Point
21371,"[-73.987368, 40.760307]",62141,21371,US,4f878440e4b0202c047f4f54,Nightclub,poi,Point
21372,"[-73.981806, 40.749155]",62144,21372,US,4f8791f8e4b013a97ed4fe28,Bus Line,poi,Point
21373,"[-74.004871, 40.719968]",62148,21373,US,4f87e8f6e4b047d848ac1e47,Office,poi,Point
21374,"[-73.996073, 40.740443]",62164,21374,US,4f884867e4b02981892271af,General Entertainment,poi,Point
21375,"[-73.999109, 40.72004]",62167,21375,US,4f884d5ce4b0089de7d31d44,Caf��,poi,Point
21376,"[-74.004807, 40.73108]",62169,21376,US,4f8860a7e4b0cec3aa3eed76,German Restaurant,poi,Point
21377,"[-73.996119, 40.769447]",62173,21377,US,4f886877e4b0bae8961c32ca,Convention Center,poi,Point
21378,"[-73.94186, 40.704774]",62175,21378,US,4f886f437b0c6e11520bb1b2,Home (private),poi,Point
21379,"[-74.005544, 40.726312]",62193,21379,US,4f88b182e4b0a95f933c8451,Road,poi,Point
21380,"[-73.999284, 40.744717]",62197,21380,US,4f88b466e4b03a0f24c70202,Asian Restaurant,poi,Point
21381,"[-73.943648, 40.686142]",62202,21381,US,4f88c077e4b005979da5c996,Deli / Bodega,poi,Point
21382,"[-73.988929, 40.745047]",62214,21382,US,4f88ffd4e4b04a075e3fe650,Boutique,poi,Point
21383,"[-74.094631, 40.587806]",62217,21383,US,4f893599e4b060b7f7340259,Home (private),poi,Point
21384,"[-73.912, 40.868374]",62220,21384,US,4f89616be4b09efba168baa2,Government Building,poi,Point
21385,"[-73.977126, 40.778958]",62227,21385,US,4f8999a4e4b03a0f258f521d,Home (private),poi,Point
21386,"[-73.942231, 40.786645]",62234,21386,US,4f89b258e4b013a980c0247a,Department Store,poi,Point
21387,"[-74.008595, 40.707324]",62238,21387,US,4f89b423e4b0e67b8559ed82,Salon / Barbershop,poi,Point
21388,"[-73.982116, 40.757207]",62243,21388,US,4f89bb00e4b039b1455c9c02,Office,poi,Point
21389,"[-73.973789, 40.760458]",62244,21389,US,4f89bb3ee4b03a0f25b645af,Jewelry Store,poi,Point
21390,"[-73.992756, 40.71635]",62269,21390,US,4f8a09f0e4b037c01f7a37bd,Chinese Restaurant,poi,Point
21391,"[-73.939837, 40.707251]",62273,21391,US,4f8a156be4b0ab0c1bb08ad6,Cocktail Bar,poi,Point
21392,"[-73.953616, 40.637194]",62278,21392,US,4f8a20a9e4b09efba232f687,Home (private),poi,Point
21393,"[-73.988418, 40.732913]",62281,21393,US,4f8a2377e4b09efba2357ab4,Hookah Bar,poi,Point
21394,"[-73.954268, 40.790194]",62302,21394,US,4f8a95a6e4b09efba28f22ad,Taxi,poi,Point
21395,"[-73.990799, 40.736367]",62311,21395,US,4f8ad772e4b0202c078183eb,Food Truck,poi,Point
21396,"[-73.996375, 40.740445]",62315,21396,US,4f8ae783e4b0ddfd838d8035,Event Space,poi,Point
21397,"[-73.996847, 40.725153]",62323,21397,US,4f8b184ebe77b15e3ac4a20e,Salon / Barbershop,poi,Point
21398,"[-73.940005, 40.751337]",62329,21398,US,4f8b2468e4b03a0f2702e4c1,Caf��,poi,Point
21399,"[-74.004366, 40.617386]",62331,21399,US,4f8b281fe4b07efb9f6b16a9,Laundry Service,poi,Point
21400,"[-73.948258, 40.770187]",62338,21400,US,4f8b3b6ee4b076717c7c05f2,Bridge,poi,Point
21401,"[-73.864829, 40.873841]",62339,21401,US,4f8b417de4b0bae898ba18a9,Residential Building (Apartment / Condo),poi,Point
21402,"[-73.990151, 40.738045]",62341,21402,US,4f8b4309e4b00a626392fa85,Yoga Studio,poi,Point
21403,"[-73.953616, 40.60749]",62346,21403,US,4f8b5ab5e4b005c392eebec6,Home (private),poi,Point
21404,"[-73.928247, 40.851772]",62348,21404,US,4f8b5b55e4b005c392ef5c91,Rest Area,poi,Point
21405,"[-73.945678, 40.725467]",62351,21405,US,4f8b6a75e4b0e81f694b94d5,Deli / Bodega,poi,Point
21406,"[-73.968152, 40.760642]",62352,21406,US,4f8b6d2ce4b05ae88ab4300d,Spa / Massage,poi,Point
21407,"[-74.009025, 40.635064]",62356,21407,US,4f8b8038e4b0ab0c1cf1a538,Neighborhood,poi,Point
21408,"[-73.952798, 40.781447]",62359,21408,US,4f8b894be4b047d84c0e5aed,Residential Building (Apartment / Condo),poi,Point
21409,"[-73.967662, 40.71077]",62361,21409,US,4f8ba1fee4b002b90d47381d,Cocktail Bar,poi,Point
21410,"[-73.971091, 40.744718]",62362,21410,US,4f8bad82e4b05ae88ae6dc6a,Neighborhood,poi,Point
21411,"[-73.94186, 40.684996]",62366,21411,US,4f8bf1fee4b0ab0c1d4a0158,Home (private),poi,Point
21412,"[-73.955473, 40.776815]",62369,21412,US,4f8c0b12e4b04a0760f5e51e,Coffee Shop,poi,Point
21413,"[-73.808601, 40.700127]",62370,21413,US,4f8c0e19e4b0a95f96456d93,Building,poi,Point
21414,"[-74.007854, 40.725153]",62385,21414,US,4f8c413400391f102de04ee2,Event Space,poi,Point
21415,"[-73.98262, 40.746737]",62393,21415,US,4f8c5995e4b00597a0fd48fe,Other Great Outdoors,poi,Point
21416,"[-73.979218, 40.755862]",62394,21416,US,4f8c653fe4b0cec3adfd3566,Embassy / Consulate,poi,Point
21417,"[-73.983677, 40.726965]",62397,21417,US,4f8c76d6e4b04a07616ddd3f,Wine Bar,poi,Point
21418,"[-74.011288, 40.729064]",62402,21418,US,4f8c801fe4b0e5ed774c0951,Parking,poi,Point
21419,"[-74.006236, 40.739612]",62411,21419,US,4f8ca5e0e4b0cbdd4aee48cd,Restaurant,poi,Point
21420,"[-73.907602, 40.9116]",62413,21420,US,4f8cacdbe4b0af04c3918a11,College Gym,poi,Point
21421,"[-73.882286, 40.74295]",62414,21421,US,4f8cb5fae4b013d9a4999fa9,Dentist's Office,poi,Point
21422,"[-74.002661, 40.727736]",62415,21422,US,4f8cb6bfe4b03758900ba5ab,Latin American Restaurant,poi,Point
21423,"[-74.00681, 40.730612]",62416,21423,US,4f8cbbd6e4b0211379e8b35b,New American Restaurant,poi,Point
21424,"[-73.800734, 40.714249]",62420,21424,US,4f8ccdc2e4b037ca83fdc732,Home (private),poi,Point
21425,"[-73.906588, 40.847863]",62421,21425,US,4f8cd119e4b0a66dd37b63e4,Home (private),poi,Point
21426,"[-74.002937, 40.740586]",62425,21426,US,4f8d6504e4b01946688a714e,Office,poi,Point
21427,"[-73.995649, 40.740433]",62427,21427,US,4f8d69d2e4b0a7ee5a401bc6,Event Space,poi,Point
21428,"[-74.003683, 40.725268]",62433,21428,US,4f8d7c80e4b00951b0268cfd,Bakery,poi,Point
21429,"[-73.984969, 40.747356]",62437,21429,US,4f8d94a6e4b0fec58adeecd2,Plaza,poi,Point
21430,"[-74.01244, 40.719099]",62459,21430,US,4f8df559e4b0321759ad61e6,Community College,poi,Point
21431,"[-74.010844, 40.746615]",62467,21431,US,4f8e195de4b018d8f606d0d2,Event Space,poi,Point
21432,"[-73.951053, 40.631128]",62468,21432,US,4f8e1e88e4b0342ed07337da,College Lab,poi,Point
21433,"[-73.984997, 40.758925]",62470,21433,US,4f8e449ce4b0dcea3572429e,Plaza,poi,Point
