geo_id,prompt
21837,"The name of this POI is Brooklyn Bridge-City Hall (4,5,6,<6>). The latitude and longitude of the POI are 40.71312 North and 74.004107 West.
 There are Chinese Restaurant, Office and Courthouse near the POI."
21838,"The latitude and longitude of the POI are 40.758058 North and 74.000659 West.
 There are General Entertainment, Convention Center and Event Space near the POI."
21839,"The name of this POI is Madison Av & E 101 St. The latitude and longitude of the POI are 40.790257 North and 73.951936 West.
 There are Hospital, Deli / Bodega and Coffee Shop near the POI."
21840,"The name of this POI is Aire Ancient Baths. The latitude and longitude of the POI are 40.718144 North and 74.004915 West.
 There are Office, Coffee Shop and American Restaurant near the POI."
21841,"The latitude and longitude of the POI are 40.685711 North and 73.994231 West.
 There are Bar, Italian Restaurant and American Restaurant near the POI."
21842,"The latitude and longitude of the POI are 40.764031 North and 73.984036 West.
 There are Office, Theater and Hotel near the POI."
21843,"The latitude and longitude of the POI are 40.839679 North and 73.918346 West.
 There are Subway, Fast Food Restaurant and Residential Building (Apartment / Condo) near the POI."
21844,"The name of this POI is P.D. O'Hurley's. The latitude and longitude of the POI are 40.763171 North and 73.999867 West.
 There are Boat or Ferry, American Restaurant and Office near the POI."
21845,"The name of this POI is Terminal 1. The latitude and longitude of the POI are 40.64225 North and 73.791896 West.
 There are Airport Gate, Airport Terminal and Airport Lounge near the POI."
21846,"The name of this POI is 5th Avenue & East 39th Street. The latitude and longitude of the POI are 40.751743 North and 73.982288 West.
 There are Office, Coffee Shop and Hotel near the POI."
21847,"The latitude and longitude of the POI are 40.725665 North and 73.984079 West.
 There are Bar, Italian Restaurant and Mexican Restaurant near the POI."
21848,"The name of this POI is Bronx Terminal Market. The latitude and longitude of the POI are 40.822227 North and 73.930089 West.
 There are Home (private), Train Station and Miscellaneous Shop near the POI."
21849,"The latitude and longitude of the POI are 40.763463 North and 73.974426 West.
 There are Office, Coffee Shop and Hotel near the POI."
21850,"The name of this POI is New-York Historical Society. The latitude and longitude of the POI are 40.779176 North and 73.974018 West.
 There are Park, Coffee Shop and History Museum near the POI."
21851,"The name of this POI is Soho House New York. The latitude and longitude of the POI are 40.740518 North and 74.00599 West.
 There are Office, Italian Restaurant and Lounge near the POI."
21852,"The latitude and longitude of the POI are 40.790981 North and 73.944377 West.
 There are Deli / Bodega, Building and Fast Food Restaurant near the POI."
21853,"The latitude and longitude of the POI are 40.799575 North and 73.962619 West.
 There are Residential Building (Apartment / Condo), Bar and Deli / Bodega near the POI."
21854,"The latitude and longitude of the POI are 40.73309 North and 73.99832 West.
 There are Italian Restaurant, Coffee Shop and Bar near the POI."
21855,"The name of this POI is Terminal Warehouse Building. The latitude and longitude of the POI are 40.75247 North and 74.00665 West.
 There are Art Gallery, Office and Building near the POI."
21856,"The latitude and longitude of the POI are 40.637151 North and 73.967366 West.
 There are Coffee Shop, Bar and American Restaurant near the POI."
21857,"The name of this POI is 111 Eighth Avenue. The latitude and longitude of the POI are 40.741946 North and 74.003838 West.
 There are Office, Coffee Shop and Italian Restaurant near the POI."
21858,"The latitude and longitude of the POI are 40.76425 North and 73.982231 West.
 There are Office, Theater and Hotel near the POI."
21859,"The latitude and longitude of the POI are 40.683433 North and 73.91719 West.
 There are Home (private), Fried Chicken Joint and Other Nightlife near the POI."
21860,"The latitude and longitude of the POI are 40.750849 North and 73.990317 West.
 There are Office, Coffee Shop and Korean Restaurant near the POI."
21861,"The latitude and longitude of the POI are 40.750776 North and 73.983253 West.
 There are Office, Coffee Shop and Hotel near the POI."
21862,"The latitude and longitude of the POI are 40.72238 North and 73.989122 West.
 There are Bar, Mexican Restaurant and Italian Restaurant near the POI."
21863,"The latitude and longitude of the POI are 40.726153 North and 73.989208 West.
 There are Bar, Italian Restaurant and Coffee Shop near the POI."
21864,"The latitude and longitude of the POI are 40.711354 North and 73.965862 West.
 There are American Restaurant, Bar and Cocktail Bar near the POI."
21865,"The name of this POI is Jacob K. Javits Convention Center. The latitude and longitude of the POI are 40.757806 North and 74.002597 West.
 There are Convention Center, General Entertainment and Event Space near the POI."
21866,"The name of this POI is Casey's Flower Studio. The latitude and longitude of the POI are 40.733754 North and 73.999534 West.
 There are Italian Restaurant, American Restaurant and Bar near the POI."
21867,"The latitude and longitude of the POI are 40.725985 North and 73.98968 West.
 There are Bar, Italian Restaurant and Coffee Shop near the POI."
21868,"The latitude and longitude of the POI are 40.706277 North and 73.88307 West.
 There are German Restaurant, Diner and Pizza Place near the POI."
21869,"The latitude and longitude of the POI are 40.667033 North and 73.976816 West.
 There are Burger Joint, Park and Italian Restaurant near the POI."
21870,"The name of this POI is Sophia Deli. The latitude and longitude of the POI are 40.746327 North and 73.825954 West.
 There are Hospital, Emergency Room and Garden near the POI."
21871,"The latitude and longitude of the POI are 40.799251 North and 73.962659 West.
 There are Residential Building (Apartment / Condo), Bar and Deli / Bodega near the POI."
21872,"The latitude and longitude of the POI are 40.720201 North and 74.005399 West.
 There are Office, Clothing Store and American Restaurant near the POI."
21873,"The name of this POI is Park Avenue Court. The latitude and longitude of the POI are 40.780171 North and 73.955134 West.
 There are Bar, Coffee Shop and Pizza Place near the POI."
21874,"The name of this POI is IND Eighth Avenue Line (downtown). The latitude and longitude of the POI are 40.867866 North and 73.920543 West.
 There are Miscellaneous Shop, Deli / Bodega and Subway near the POI."
21875,"The name of this POI is DBL. The latitude and longitude of the POI are 40.762764 North and 73.993413 West.
 There are Theater, Bar and American Restaurant near the POI."
21876,"The name of this POI is Bow Bridge. The latitude and longitude of the POI are 40.775529 North and 73.971424 West.
 There are Park, Athletic & Sport and Home (private) near the POI."
21877,"The name of this POI is Columbus Circle. The latitude and longitude of the POI are 40.768057 North and 73.981732 West.
 There are Office, Hotel and American Restaurant near the POI."
21878,"The latitude and longitude of the POI are 40.762928 North and 73.98521 West.
 There are Theater, Office and Bar near the POI."
21879,"The name of this POI is BCD Tofu House. The latitude and longitude of the POI are 40.761808 North and 73.761564 West.
 There are Coffee Shop, Fast Food Restaurant and Scenic Lookout near the POI."
21880,"The latitude and longitude of the POI are 40.713038 North and 73.944188 West.
 There are Bar, Coffee Shop and Mexican Restaurant near the POI."
21881,"The latitude and longitude of the POI are 40.752684 North and 73.973358 West.
 There are Office, Coffee Shop and Hotel near the POI."
21882,"The latitude and longitude of the POI are 40.760717 North and 73.918346 West.
 There are Home (private), Café and Gym near the POI."
21883,"The name of this POI is Congress Street. The latitude and longitude of the POI are 40.690179 North and 74.001732 West.
 There are Italian Restaurant, Home (private) and American Restaurant near the POI."
21884,"The name of this POI is Hay Road. The latitude and longitude of the POI are 40.690684 North and 74.018769 West.
 There are General Entertainment, Jazz Club and Park near the POI."
21885,"The latitude and longitude of the POI are 40.862067 North and 73.927121 West.
 There are Home (private), Subway and Restaurant near the POI."
21886,"The name of this POI is BAM Peter Jay Sharp Building. The latitude and longitude of the POI are 40.686799 North and 73.978145 West.
 There are American Restaurant, Coffee Shop and Clothing Store near the POI."
21887,"The latitude and longitude of the POI are 40.68619 North and 74.025287 West.
 There are Park and Food Truck near the POI."
21888,"The latitude and longitude of the POI are 40.721712 North and 74.006426 West.
 There are Office, Italian Restaurant and American Restaurant near the POI."
21889,"The latitude and longitude of the POI are 40.559958 North and 73.91297 West.
 There are Beach near the POI."
21890,"The latitude and longitude of the POI are 40.720795 North and 73.955795 West.
 There are Bar, American Restaurant and Cocktail Bar near the POI."
21891,"The name of this POI is 250 West 55th Street. The latitude and longitude of the POI are 40.764803 North and 73.983769 West.
 There are Office, Theater and Hotel near the POI."
21892,"The latitude and longitude of the POI are 40.687028 North and 73.977599 West.
 There are American Restaurant, Subway and Government Building near the POI."
21893,"The name of this POI is Tom's Coney Island. The latitude and longitude of the POI are 40.573339 North and 73.980739 West.
 There are Theme Park, Beach and Bar near the POI."
21894,"The latitude and longitude of the POI are 40.590357 North and 73.984567 West.
 There are Pizza Place, Deli / Bodega and Subway near the POI."
21895,"The latitude and longitude of the POI are 40.733212 North and 73.712695 West.
 There are Home (private), Snack Place and Coffee Shop near the POI."
21896,"The name of this POI is East Kingsbridge Road. The latitude and longitude of the POI are 40.866098 North and 73.894386 West.
 There are Home (private), Residential Building (Apartment / Condo) and Gym near the POI."
21897,"The latitude and longitude of the POI are 40.710956 North and 74.011011 West.
 There are Office, Coffee Shop and Building near the POI."
21898,"The latitude and longitude of the POI are 40.729272 North and 73.858512 West.
 There are Department Store, Coffee Shop and Furniture / Home Store near the POI."
21899,"The latitude and longitude of the POI are 40.660281 North and 73.84045 West.
 There are Pizza Place, Coffee Shop and Fast Food Restaurant near the POI."
21900,"The latitude and longitude of the POI are 40.745804 North and 73.88307 West.
 There are Coffee Shop, Thai Restaurant and Subway near the POI."
21901,"The name of this POI is Dervish. The latitude and longitude of the POI are 40.75857 North and 73.98365 West.
 There are Office, Theater and Hotel near the POI."
21902,"The latitude and longitude of the POI are 40.765582 North and 73.977672 West.
 There are Office, Hotel and Coffee Shop near the POI."
21903,"The latitude and longitude of the POI are 40.857588 North and 73.90039 West.
 There are Fried Chicken Joint, Video Game Store and Subway near the POI."
21904,"The latitude and longitude of the POI are 40.77844 North and 73.956311 West.
 There are Coffee Shop, Italian Restaurant and Bar near the POI."
21905,"The latitude and longitude of the POI are 40.726623 North and 73.990185 West.
 There are Bar, Coffee Shop and Italian Restaurant near the POI."
21906,"The name of this POI is Grand Army Plaza. The latitude and longitude of the POI are 40.764389 North and 73.973372 West.
 There are Office, Coffee Shop and Hotel near the POI."
21907,"The latitude and longitude of the POI are 40.745347 North and 73.980882 West.
 There are Office, Bar and Hotel near the POI."
21908,"The name of this POI is 86th St / Lexington Ave. The latitude and longitude of the POI are 40.779701 North and 73.955995 West.
 There are Bar, Home (private) and Coffee Shop near the POI."
21909,"The name of this POI is East 34th Street. The latitude and longitude of the POI are 40.747062 North and 73.981333 West.
 There are Office, Bar and Hotel near the POI."
21910,"The name of this POI is The Westmore. The latitude and longitude of the POI are 40.767573 North and 73.984515 West.
 There are Office, Italian Restaurant and Bar near the POI."
21911,"The name of this POI is Supercuts. The latitude and longitude of the POI are 40.733031 North and 73.993416 West.
 There are Office, Bar and Coffee Shop near the POI."
21912,"The latitude and longitude of the POI are 40.783577 North and 73.979396 West.
 There are Coffee Shop, Italian Restaurant and Sushi Restaurant near the POI."
21913,"The latitude and longitude of the POI are 40.73032 North and 73.706594 West.
 There are Pizza Place near the POI."
21914,"The name of this POI is Trolley Kiosk. The latitude and longitude of the POI are 40.760758 North and 73.963256 West.
 There are Bar, Italian Restaurant and Office near the POI."
21915,"The name of this POI is Singer Building. The latitude and longitude of the POI are 40.723683 North and 73.998587 West.
 There are Clothing Store, Office and Italian Restaurant near the POI."
21916,"The latitude and longitude of the POI are 40.758415 North and 73.984039 West.
 There are Office, Theater and Hotel near the POI."
21917,"The name of this POI is Tudor City Historic District. The latitude and longitude of the POI are 40.749104 North and 73.970428 West.
 There are Office, Building and Coffee Shop near the POI."
21918,"The latitude and longitude of the POI are 40.692945 North and 73.97275 West.
 There are Bar, New American Restaurant and American Restaurant near the POI."
21919,"The latitude and longitude of the POI are 40.776083 North and 73.962172 West.
 There are Art Museum, Art Gallery and Italian Restaurant near the POI."
21920,"The latitude and longitude of the POI are 40.576837 North and 73.981651 West.
 There are Theme Park, Beach and Bar near the POI."
21921,"The latitude and longitude of the POI are 40.746997 North and 73.989744 West.
 There are Office, Hotel and Tech Startup near the POI."
21922,"The name of this POI is 590 Madison Avenue. The latitude and longitude of the POI are 40.76217 North and 73.972814 West.
 There are Office, Coffee Shop and Clothing Store near the POI."
21923,"The name of this POI is 42nd Street–Grand Central (7). The latitude and longitude of the POI are 40.751754 North and 73.97683 West.
 There are Office, Coffee Shop and Hotel near the POI."
21924,"The latitude and longitude of the POI are 40.714071 North and 74.01182 West.
 There are Office, Coffee Shop and Building near the POI."
21925,"The latitude and longitude of the POI are 40.74098 North and 73.992292 West.
 There are Office, Tech Startup and Coffee Shop near the POI."
21926,"The latitude and longitude of the POI are 40.757733 North and 74.000705 West.
 There are General Entertainment, Convention Center and Event Space near the POI."
21927,"The name of this POI is Harlem River Pathway. The latitude and longitude of the POI are 40.795034 North and 73.926145 West.
 There are Clothing Store, Art Gallery and Music Venue near the POI."
21928,"The name of this POI is ChargePoint. The latitude and longitude of the POI are 40.728816 North and 74.007442 West.
 There are Office, Italian Restaurant and American Restaurant near the POI."
21929,"The name of this POI is Pennsylvania Station. The latitude and longitude of the POI are 40.750036 North and 73.992469 West.
 There are Office, Coffee Shop and Hotel near the POI."
21930,"The latitude and longitude of the POI are 40.620876 North and 74.03052 West.
 There are Coffee Shop, Bar and Grocery Store near the POI."
21931,"The name of this POI is 40 Wall Street. The latitude and longitude of the POI are 40.706978 North and 74.009995 West.
 There are Office, Coffee Shop and Building near the POI."
21932,"The name of this POI is 23rd Street. The latitude and longitude of the POI are 40.73974 North and 73.986834 West.
 There are Office, Tech Startup and Italian Restaurant near the POI."
21933,"The latitude and longitude of the POI are 40.739772 North and 73.990857 West.
 There are Office, Tech Startup and Coffee Shop near the POI."
21934,"The latitude and longitude of the POI are 40.678266 North and 73.979115 West.
 There are Bar, Italian Restaurant and Mexican Restaurant near the POI."
21935,"The latitude and longitude of the POI are 40.766895 North and 73.981927 West.
 There are Office, Hotel and Italian Restaurant near the POI."
21936,"The name of this POI is Baruch College Newman Vertical Campus. The latitude and longitude of the POI are 40.740201 North and 73.984036 West.
 There are Office, Bar and Italian Restaurant near the POI."
21937,"The latitude and longitude of the POI are 40.758481 North and 73.9832 West.
 There are Office, Theater and Hotel near the POI."
21938,"The name of this POI is Saint John's University Queens Campus. The latitude and longitude of the POI are 40.722751 North and 73.795952 West.
 There are Coffee Shop, College Academic Building and College Residence Hall near the POI."
21939,"The name of this POI is Nuts Factory. The latitude and longitude of the POI are 40.771275 North and 73.959548 West.
 There are Italian Restaurant, Home (private) and Coffee Shop near the POI."
21940,"The latitude and longitude of the POI are 40.766822 North and 73.913062 West.
 There are Hookah Bar, Residential Building (Apartment / Condo) and Bar near the POI."
21941,"The latitude and longitude of the POI are 40.726356 North and 73.982116 West.
 There are Bar, Italian Restaurant and Coffee Shop near the POI."
21942,"The name of this POI is Mill House No.1. The latitude and longitude of the POI are 40.728522 North and 73.999981 West.
 There are Office, Italian Restaurant and Bar near the POI."
21943,"The latitude and longitude of the POI are 40.686812 North and 73.984429 West.
 There are Clothing Store, Subway and Building near the POI."
21944,"The latitude and longitude of the POI are 40.706848 North and 73.921768 West.
 There are Bar, Café and Subway near the POI."
21945,"The latitude and longitude of the POI are 40.774046 North and 73.98762 West.
 There are General Entertainment, Drugstore / Pharmacy and Performing Arts Venue near the POI."
21946,"The name of this POI is Gansevoort Plaza. The latitude and longitude of the POI are 40.73971 North and 74.006219 West.
 There are Italian Restaurant, Office and Coffee Shop near the POI."
21947,"The name of this POI is North River Wastewater Treatment Plant. The latitude and longitude of the POI are 40.826552 North and 73.955634 West.
 There are Home (private), Residential Building (Apartment / Condo) and Park near the POI."
21948,"The name of this POI is Dyker Beach Golf Course. The latitude and longitude of the POI are 40.617094 North and 74.020588 West.
 There are Italian Restaurant, Home (private) and Golf Course near the POI."
21949,"The latitude and longitude of the POI are 40.685766 North and 73.915306 West.
 There are Home (private), Fried Chicken Joint and Other Nightlife near the POI."
21950,"The latitude and longitude of the POI are 40.697543 North and 73.980024 West.
 There are Building, Office and American Restaurant near the POI."
21951,"The latitude and longitude of the POI are 40.731226 North and 73.98888 West.
 There are Bar, Office and Pizza Place near the POI."
21952,"The latitude and longitude of the POI are 40.752515 North and 73.785977 West.
 There are Thai Restaurant near the POI."
21953,"The name of this POI is Manhattan School of Music. The latitude and longitude of the POI are 40.812402 North and 73.96143 West.
 There are College Academic Building, University and College Library near the POI."
21954,"The name of this POI is DUMBO Historic District. The latitude and longitude of the POI are 40.704216 North and 73.984722 West.
 There are Office, Home (private) and Gym near the POI."
21955,"The name of this POI is Merchandise Mart Building. The latitude and longitude of the POI are 40.742293 North and 73.986713 West.
 There are Office, Tech Startup and Coffee Shop near the POI."
21956,"The latitude and longitude of the POI are 40.715557 North and 73.96379 West.
 There are Bar, American Restaurant and Mexican Restaurant near the POI."
21957,"The name of this POI is Beulah Church of the Nazarene Annex. The latitude and longitude of the POI are 40.678997 North and 73.964003 West.
 There are Bar, Home (private) and American Restaurant near the POI."
21958,"The name of this POI is LaGuardia Airport. The latitude and longitude of the POI are 40.77439 North and 73.870141 West.
 There are Airport Gate, Airport Terminal and Airport near the POI."
21959,"The latitude and longitude of the POI are 40.760717 North and 73.918346 West.
 There are Home (private), Café and Gym near the POI."
21960,"The latitude and longitude of the POI are 40.74575 North and 73.987918 West.
 There are Office, Hotel and Bar near the POI."
21961,"The name of this POI is OPera Cafe & Lounge. The latitude and longitude of the POI are 40.583805 North and 73.944607 West.
 There are American Restaurant, Road and Seafood Restaurant near the POI."
21962,"The latitude and longitude of the POI are 40.864601 North and 73.890738 West.
 There are Home (private), Residential Building (Apartment / Condo) and Miscellaneous Shop near the POI."
21963,"The name of this POI is Steinway Street (M,R). The latitude and longitude of the POI are 40.75662 North and 73.921015 West.
 There are Home (private), Coffee Shop and South American Restaurant near the POI."
21964,"The latitude and longitude of the POI are 40.747693 North and 73.982587 West.
 There are Office, Hotel and Bar near the POI."
21965,"The latitude and longitude of the POI are 40.758144 North and 74.000205 West.
 There are General Entertainment, Convention Center and Bus Line near the POI."
21966,"The name of this POI is Rosemary's. The latitude and longitude of the POI are 40.734714 North and 73.999958 West.
 There are Italian Restaurant, American Restaurant and Coffee Shop near the POI."
21967,"The latitude and longitude of the POI are 40.751882 North and 73.988774 West.
 There are Office, Coffee Shop and Hotel near the POI."
21968,"The name of this POI is International Gem Tower. The latitude and longitude of the POI are 40.75687 North and 73.980997 West.
 There are Office, Coffee Shop and Theater near the POI."
21969,"The latitude and longitude of the POI are 40.731154 North and 73.860719 West.
 There are Department Store, Diner and Building near the POI."
21970,"The latitude and longitude of the POI are 40.766209 North and 73.924255 West.
 There are Home (private), Bar and Salon / Barbershop near the POI."
21971,"The latitude and longitude of the POI are 40.749162 North and 73.906588 West.
 There are Café, Pub and Fast Food Restaurant near the POI."
21972,"The name of this POI is Terminal 5. The latitude and longitude of the POI are 40.645793 North and 73.775661 West.
 There are Airport Gate, Airport Terminal and Airport near the POI."
21973,"The name of this POI is Pinkberry. The latitude and longitude of the POI are 40.672295 North and 73.977071 West.
 There are Italian Restaurant, Grocery Store and Café near the POI."
21974,"The latitude and longitude of the POI are 40.761779 North and 73.77018 West.
 There are Bar, Coffee Shop and Pub near the POI."
21975,"The name of this POI is Delacorte Theater. The latitude and longitude of the POI are 40.780316 North and 73.968766 West.
 There are Park, Art Museum and History Museum near the POI."
21976,"The latitude and longitude of the POI are 40.748792 North and 74.00351 West.
 There are Art Gallery, Office and Building near the POI."
21977,"The latitude and longitude of the POI are 40.593941 North and 73.95154 West.
 There are Subway, Sushi Restaurant and New American Restaurant near the POI."
21978,"The latitude and longitude of the POI are 40.728251 North and 73.984659 West.
 There are Bar, Pizza Place and Japanese Restaurant near the POI."
21979,"The name of this POI is 138 East 50th Street. The latitude and longitude of the POI are 40.756149 North and 73.971591 West.
 There are Office, Coffee Shop and Sandwich Place near the POI."
21980,"The name of this POI is Columbia University. The latitude and longitude of the POI are 40.807613 North and 73.963115 West.
 There are College Academic Building, Coffee Shop and College Library near the POI."
21981,"The name of this POI is New York University. The latitude and longitude of the POI are 40.729356 North and 73.99616 West.
 There are Office, Bar and Coffee Shop near the POI."
21982,"The latitude and longitude of the POI are 40.74238 North and 73.982706 West.
 There are Office, Bar and Tech Startup near the POI."
21983,"The latitude and longitude of the POI are 40.708507 North and 73.937688 West.
 There are Home (private), Bar and Art Gallery near the POI."
21984,"The name of this POI is 599 Lexington Avenue. The latitude and longitude of the POI are 40.757653 North and 73.970649 West.
 There are Office, Coffee Shop and Hotel near the POI."
21985,"The latitude and longitude of the POI are 40.771361 North and 73.947709 West.
 There are Home (private), Residential Building (Apartment / Condo) and Bar near the POI."
21986,"The name of this POI is Saint John's University Queens Campus. The latitude and longitude of the POI are 40.724641 North and 73.791733 West.
 There are College Academic Building, Coffee Shop and College Gym near the POI."
21987,"The name of this POI is Harold Pratt House and Peterson Hall. The latitude and longitude of the POI are 40.762166 North and 73.970919 West.
 There are Office, Clothing Store and Coffee Shop near the POI."
21988,"The name of this POI is Broadway. The latitude and longitude of the POI are 40.762468 North and 73.92502 West.
 There are Greek Restaurant, Lounge and Grocery Store near the POI."
21989,"The latitude and longitude of the POI are 40.67185 North and 73.957558 West.
 There are Coffee Shop, Bar and Pizza Place near the POI."
21990,"The latitude and longitude of the POI are 40.702896 North and 73.981227 West.
 There are Office, Art Gallery and Bar near the POI."
21991,"The name of this POI is Ed Koch Queensboro Bridge Outer Roadway. The latitude and longitude of the POI are 40.7586 North and 73.958797 West.
 There are Building, Drugstore / Pharmacy and Coffee Shop near the POI."
21992,"The latitude and longitude of the POI are 40.740128 North and 73.994185 West.
 There are Office, Tech Startup and Coffee Shop near the POI."
21993,"The name of this POI is Bliss Spa. The latitude and longitude of the POI are 40.724356 North and 73.997372 West.
 There are Clothing Store, Office and Italian Restaurant near the POI."
21994,"The latitude and longitude of the POI are 40.7483 North and 74.003333 West.
 There are Art Gallery, Office and Building near the POI."
21995,"The name of this POI is PrimeXchange. The latitude and longitude of the POI are 40.75168 North and 73.986128 West.
 There are Office, Coffee Shop and Hotel near the POI."
21996,"The name of this POI is NYU Langone Ambulatory Care Center. The latitude and longitude of the POI are 40.747333 North and 73.975017 West.
 There are Office, Bar and Coffee Shop near the POI."
21997,"The latitude and longitude of the POI are 40.729188 North and 74.001261 West.
 There are Office, Italian Restaurant and Bar near the POI."
21998,"The latitude and longitude of the POI are 40.745014 North and 73.994254 West.
 There are Office, Coffee Shop and Tech Startup near the POI."
21999,"The latitude and longitude of the POI are 40.775616 North and 73.953616 West.
 There are Italian Restaurant, Bar and Coffee Shop near the POI."
22000,"The name of this POI is MoMA Design Store. The latitude and longitude of the POI are 40.722835 North and 73.998076 West.
 There are Clothing Store, Office and Italian Restaurant near the POI."
22001,"The name of this POI is The Roosevelt Hotel. The latitude and longitude of the POI are 40.754718 North and 73.977513 West.
 There are Office, Coffee Shop and Hotel near the POI."
22002,"The latitude and longitude of the POI are 40.739283 North and 73.906588 West.
 There are Home (private), Paper / Office Supplies Store and Miscellaneous Shop near the POI."
22003,"The name of this POI is One High Line. The latitude and longitude of the POI are 40.745071 North and 74.007631 West.
 There are Art Gallery, Office and Event Space near the POI."
22004,"The latitude and longitude of the POI are 40.739242 North and 74.007854 West.
 There are Office, Italian Restaurant and Lounge near the POI."
22005,"The name of this POI is The Plaza. The latitude and longitude of the POI are 40.764388 North and 73.97423 West.
 There are Office, Coffee Shop and Hotel near the POI."
22006,"The name of this POI is The Metropolitan Museum of Art. The latitude and longitude of the POI are 40.778705 North and 73.964559 West.
 There are Art Museum, Art Gallery and Park near the POI."
22007,"The latitude and longitude of the POI are 40.741811 North and 73.988263 West.
 There are Office, Tech Startup and Coffee Shop near the POI."
22008,"The latitude and longitude of the POI are 40.694817 North and 73.993784 West.
 There are Park, Italian Restaurant and Diner near the POI."
22009,"The latitude and longitude of the POI are 40.714669 North and 73.944177 West.
 There are Bar, Coffee Shop and Pizza Place near the POI."
22010,"The latitude and longitude of the POI are 40.718322 North and 73.989164 West.
 There are Bar, Mexican Restaurant and Cocktail Bar near the POI."
22011,"The latitude and longitude of the POI are 40.735697 North and 73.812498 West.
 There are Bus Line, Home (private) and College Academic Building near the POI."
22012,"The latitude and longitude of the POI are 40.676777 North and 73.953616 West.
 There are Residential Building (Apartment / Condo), Caribbean Restaurant and Bar near the POI."
22013,"The latitude and longitude of the POI are 40.791719 North and 73.944565 West.
 There are Deli / Bodega, Building and Fast Food Restaurant near the POI."
22014,"The name of this POI is 5th Avenue & 44th Street. The latitude and longitude of the POI are 40.754824 North and 73.979927 West.
 There are Office, Coffee Shop and Hotel near the POI."
22015,"The latitude and longitude of the POI are 40.755016 North and 73.968525 West.
 There are Office, Sandwich Place and Hotel near the POI."
22016,"The latitude and longitude of the POI are 40.81117 North and 73.936329 West.
 There are Home (private), Residential Building (Apartment / Condo) and Gym / Fitness Center near the POI."
22017,"The latitude and longitude of the POI are 40.827707 North and 73.946966 West.
 There are Deli / Bodega, Home (private) and Residential Building (Apartment / Condo) near the POI."
22018,"The name of this POI is 59th Street–Columbus Circle. The latitude and longitude of the POI are 40.769264 North and 73.980968 West.
 There are Office, American Restaurant and Italian Restaurant near the POI."
22019,"The latitude and longitude of the POI are 40.763974 North and 73.98133 West.
 There are Office, Theater and Hotel near the POI."
22020,"The name of this POI is JFK Access Road. The latitude and longitude of the POI are 40.641168 North and 73.788972 West.
 There are Airport Gate, Airport Lounge and Airport Terminal near the POI."
22021,"The latitude and longitude of the POI are 40.721612 North and 74.003293 West.
 There are Office, Clothing Store and Italian Restaurant near the POI."
22022,"The latitude and longitude of the POI are 40.714476 North and 73.9915 West.
 There are Chinese Restaurant, Bar and Cocktail Bar near the POI."
22023,"The latitude and longitude of the POI are 40.7533 North and 73.992498 West.
 There are Office, Coffee Shop and Bus Line near the POI."
22024,"The latitude and longitude of the POI are 40.670387 North and 73.985944 West.
 There are Bar, American Restaurant and Burger Joint near the POI."
22025,"The latitude and longitude of the POI are 40.631857 North and 73.932254 West.
 There are Fried Chicken Joint, American Restaurant and Drugstore / Pharmacy near the POI."
22026,"The latitude and longitude of the POI are 40.60259 North and 73.98888 West.
 There are Home (private), Sushi Restaurant and Gourmet Shop near the POI."
22027,"The latitude and longitude of the POI are 40.617489 North and 74.024137 West.
 There are Burger Joint, Italian Restaurant and Department Store near the POI."
22028,"The latitude and longitude of the POI are 40.764029 North and 73.972675 West.
 There are Office, Clothing Store and Coffee Shop near the POI."
22029,"The name of this POI is Delancey Street - Essex Street (F). The latitude and longitude of the POI are 40.718674 North and 73.988188 West.
 There are Bar, Mexican Restaurant and Lounge near the POI."
22030,"The latitude and longitude of the POI are 40.704381 North and 73.990356 West.
 There are Office, General Entertainment and Park near the POI."
22031,"The latitude and longitude of the POI are 40.704824 North and 73.948241 West.
 There are Home (private), Bar and Speakeasy near the POI."
22032,"The latitude and longitude of the POI are 40.775864 North and 73.907954 West.
 There are Diner, Greek Restaurant and Italian Restaurant near the POI."
22033,"The latitude and longitude of the POI are 40.6027 North and 73.980756 West.
 There are Diner, Subway and Drugstore / Pharmacy near the POI."
22034,"The latitude and longitude of the POI are 40.68496 North and 73.930069 West.
 There are Home (private), Wine Bar and Convenience Store near the POI."
22035,"The name of this POI is Hotel BPM. The latitude and longitude of the POI are 40.65655 North and 74.003413 West.
 There are Office, Subway and Bowling Alley near the POI."
22036,"The name of this POI is Riverbank West. The latitude and longitude of the POI are 40.760683 North and 73.997619 West.
 There are General Entertainment, American Restaurant and Convention Center near the POI."
22037,"The name of this POI is Lefcourt Colonial Building. The latitude and longitude of the POI are 40.751948 North and 73.979889 West.
 There are Office, Coffee Shop and Hotel near the POI."
22038,"The latitude and longitude of the POI are 40.759903 North and 73.990474 West.
 There are Theater, Office and Italian Restaurant near the POI."
22039,"The latitude and longitude of the POI are 40.746932 North and 73.989851 West.
 There are Office, Hotel and Tech Startup near the POI."
22040,"The latitude and longitude of the POI are 40.851592 North and 73.930623 West.
 There are Residential Building (Apartment / Condo), Home (private) and Salon / Barbershop near the POI."
22041,"The name of this POI is The Ricky. The latitude and longitude of the POI are 40.764427 North and 73.981663 West.
 There are Office, Theater and Hotel near the POI."
22042,"The latitude and longitude of the POI are 40.730598 North and 74.003652 West.
 There are Italian Restaurant, Office and American Restaurant near the POI."
